Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
Q96NI8	reviewed	Zinc finger protein 570	ZNF570	ZNF570		Homo sapiens (Human)	9606	536
Q8N823	reviewed	Zinc finger protein 611	ZNF611	ZNF611		Homo sapiens (Human)	9606	705
B7Z6K7	reviewed	Zinc finger protein 814	ZNF814	ZNF814		Homo sapiens (Human)	9606	855
Q9ULD5	reviewed	Zinc finger protein 777	ZNF777 KIAA1285	ZNF777	KIAA1285	Homo sapiens (Human)	9606	760
P17024	reviewed	Zinc finger protein 20 (Zinc finger protein KOX13)	ZNF20 KOX13	ZNF20	KOX13	Homo sapiens (Human)	9606	532
Q7Z2F6	reviewed	Putative protein ZNF720	ZNF720	ZNF720		Homo sapiens (Human)	9606	126
Q6ZMW2	reviewed	Zinc finger protein 782	ZNF782	ZNF782		Homo sapiens (Human)	9606	699
Q8N393	reviewed	Zinc finger protein 786	ZNF786	ZNF786		Homo sapiens (Human)	9606	782
Q8TD23	reviewed	Zinc finger protein 675 (TRAF6-binding zinc finger protein) (TRAF6-inhibitory zinc finger protein)	ZNF675 TIZ	ZNF675	TIZ	Homo sapiens (Human)	9606	568
P17031	reviewed	Zinc finger protein 26 (Zinc finger protein KOX20)	ZNF26 KOX20	ZNF26	KOX20	Homo sapiens (Human)	9606	533
P17035	reviewed	Zinc finger protein 28 (Zinc finger protein KOX24)	ZNF28 KOX24	ZNF28	KOX24	Homo sapiens (Human)	9606	718
Q9Y2P0	reviewed	Zinc finger protein 835	ZNF835	ZNF835		Homo sapiens (Human)	9606	537
Q8IWY8	reviewed	Zinc finger and SCAN domain-containing protein 29 (Zinc finger protein 690)	ZSCAN29 ZNF690	ZSCAN29	ZNF690	Homo sapiens (Human)	9606	852
Q05481	reviewed	Zinc finger protein 91 (Zinc finger protein HPF7) (Zinc finger protein HTF10)	ZNF91	ZNF91		Homo sapiens (Human)	9606	1191
P37275	reviewed	Zinc finger E-box-binding homeobox 1 (NIL-2-A zinc finger protein) (Negative regulator of IL2) (Transcription factor 8) (TCF-8)	ZEB1 AREB6 TCF8	ZEB1	AREB6 TCF8	Homo sapiens (Human)	9606	1124
P0C6A0	reviewed	GATA-type zinc finger protein 1 (GATA-like protein 1) (GLP-1)	ZGLP1 GLP1	ZGLP1	GLP1	Homo sapiens (Human)	9606	271
Q96MM3	reviewed	Zinc finger protein 42 homolog (Zfp-42) (Reduced expression protein 1) (REX-1) (hREX-1) (Zinc finger protein 754)	ZFP42 REX1 ZNF754	ZFP42	REX1 ZNF754	Homo sapiens (Human)	9606	310
O43167	reviewed	Zinc finger and BTB domain-containing protein 24 (Zinc finger protein 450)	ZBTB24 KIAA0441 ZNF450	ZBTB24	KIAA0441 ZNF450	Homo sapiens (Human)	9606	697
Q9NZV7	reviewed	Zinc finger imprinted 2 (Zinc finger protein 656)	ZIM2 ZNF656	ZIM2	ZNF656	Homo sapiens (Human)	9606	527
Q8N141	reviewed	Zinc finger protein 82 homolog (Zfp-82) (Zinc finger protein 545)	ZFP82 KIAA1948 ZNF545	ZFP82	KIAA1948 ZNF545	Homo sapiens (Human)	9606	532
Q8WUU4	reviewed	Zinc finger protein 296 (ZFP296) (Zinc finger protein 342)	ZNF296 ZNF342	ZNF296	ZNF342	Homo sapiens (Human)	9606	475
Q5VZL5	reviewed	Zinc finger MYM-type protein 4 (Zinc finger protein 262)	ZMYM4 KIAA0425 ZNF262	ZMYM4	KIAA0425 ZNF262	Homo sapiens (Human)	9606	1548
Q9UJ78	reviewed	Zinc finger MYM-type protein 5 (Zinc finger protein 198-like 1) (Zinc finger protein 237)	ZMYM5 ZNF198L1 ZNF237 HSPC050	ZMYM5	ZNF198L1 ZNF237	Homo sapiens (Human)	9606	669
Q15776	reviewed	Zinc finger protein with KRAB and SCAN domains 8 (LD5-1) (Zinc finger protein 192)	ZKSCAN8 ZNF192	ZKSCAN8	ZNF192	Homo sapiens (Human)	9606	578
Q9UJW8	reviewed	Zinc finger protein 180 (HHZ168)	ZNF180	ZNF180		Homo sapiens (Human)	9606	692
Q2M1K9	reviewed	Zinc finger protein 423 (Olf1/EBF-associated zinc finger protein) (hOAZ) (Smad- and Olf-interacting zinc finger protein)	ZNF423 KIAA0760 NPHP14 OAZ	ZNF423	KIAA0760 NPHP14 OAZ	Homo sapiens (Human)	9606	1284
O95409	reviewed	Zinc finger protein ZIC 2 (Zinc finger protein of the cerebellum 2)	ZIC2	ZIC2		Homo sapiens (Human)	9606	532
Q16600	reviewed	Zinc finger protein 239 (Zinc finger protein HOK-2) (Zinc finger protein MOK-2)	ZNF239 HOK2 MOK2	ZNF239	HOK2 MOK2	Homo sapiens (Human)	9606	458
Q9BSK1	reviewed	Zinc finger protein 577	ZNF577	ZNF577		Homo sapiens (Human)	9606	485
P15622	reviewed	Zinc finger protein 250 (Zinc finger protein 647)	ZNF250 ZNF647	ZNF250	ZNF647	Homo sapiens (Human)	9606	560
Q6NX49	reviewed	Zinc finger protein 544	ZNF544	ZNF544		Homo sapiens (Human)	9606	715
P52739	reviewed	Zinc finger protein 131	ZNF131	ZNF131		Homo sapiens (Human)	9606	623
Q6ZR52	reviewed	Zinc finger protein 493	ZNF493	ZNF493		Homo sapiens (Human)	9606	646
Q7Z398	reviewed	Zinc finger protein 550	ZNF550	ZNF550		Homo sapiens (Human)	9606	422
Q7Z340	reviewed	Zinc finger protein 551 (Zinc finger protein KOX23)	ZNF551 KOX23	ZNF551	KOX23	Homo sapiens (Human)	9606	670
Q8NEP9	reviewed	Zinc finger protein 555	ZNF555	ZNF555		Homo sapiens (Human)	9606	628
Q8N988	reviewed	Zinc finger protein 557	ZNF557	ZNF557		Homo sapiens (Human)	9606	423
Q14586	reviewed	Zinc finger protein 267 (Zinc finger protein HZF2)	ZNF267	ZNF267		Homo sapiens (Human)	9606	743
Q92610	reviewed	Zinc finger protein 592	ZNF592 KIAA0211	ZNF592	KIAA0211	Homo sapiens (Human)	9606	1267
Q06730	reviewed	Zinc finger protein 33A (Zinc finger and ZAK-associated protein with KRAB domain) (ZZaPK) (Zinc finger protein 11A) (Zinc finger protein KOX31)	ZNF33A KIAA0065 KOX31 ZNF11 ZNF11A ZNF33	ZNF33A	KIAA0065 KOX31 ZNF11 ZNF11A ZNF33	Homo sapiens (Human)	9606	810
Q9BYN7	reviewed	Zinc finger protein 341	ZNF341	ZNF341		Homo sapiens (Human)	9606	854
Q494X3	reviewed	Zinc finger protein 404	ZNF404	ZNF404		Homo sapiens (Human)	9606	552
Q96H86	reviewed	Zinc finger protein 764	ZNF764	ZNF764		Homo sapiens (Human)	9606	408
Q8IZM8	reviewed	Zinc finger protein 654 (Melanoma-associated antigen)	ZNF654	ZNF654		Homo sapiens (Human)	9606	581
Q3ZCX4	reviewed	Zinc finger protein 568	ZNF568	ZNF568		Homo sapiens (Human)	9606	644
Q5TYW1	reviewed	Zinc finger protein 658	ZNF658	ZNF658		Homo sapiens (Human)	9606	1059
P17021	reviewed	Zinc finger protein 17 (Zinc finger protein HPF3) (Zinc finger protein KOX10)	ZNF17 KIAA1947 KOX10	ZNF17	KIAA1947 KOX10	Homo sapiens (Human)	9606	662
Q9BY31	reviewed	Zinc finger protein 717 (Krueppel-like factor X17)	ZNF717	ZNF717		Homo sapiens (Human)	9606	904
O75541	reviewed	Zinc finger protein 821	ZNF821	ZNF821		Homo sapiens (Human)	9606	412
Q3MIS6	reviewed	Zinc finger protein 528	ZNF528 KIAA1827	ZNF528	KIAA1827	Homo sapiens (Human)	9606	628
P17028	reviewed	Zinc finger protein 24 (Retinoic acid suppression protein A) (RSG-A) (Zinc finger and SCAN domain-containing protein 3) (Zinc finger protein 191) (Zinc finger protein KOX17)	ZNF24 KOX17 ZNF191 ZSCAN3	ZNF24	KOX17 ZNF191 ZSCAN3	Homo sapiens (Human)	9606	368
O43309	reviewed	Zinc finger and SCAN domain-containing protein 12 (Zinc finger protein 305) (Zinc finger protein 96)	ZSCAN12 KIAA0426 ZNF305 ZNF96	ZSCAN12	KIAA0426 ZNF305 ZNF96	Homo sapiens (Human)	9606	604
Q6NSZ9	reviewed	Zinc finger and SCAN domain-containing protein 25 (Zinc finger protein 498)	ZSCAN25 ZNF498	ZSCAN25	ZNF498	Homo sapiens (Human)	9606	544
Q96PE6	reviewed	Zinc finger imprinted 3 (Zinc finger protein 657)	ZIM3 ZNF657	ZIM3	ZNF657	Homo sapiens (Human)	9606	472
P17029	reviewed	Zinc finger protein with KRAB and SCAN domains 1 (Zinc finger protein 139) (Zinc finger protein 36) (Zinc finger protein KOX18)	ZKSCAN1 KOX18 ZNF139 ZNF36	ZKSCAN1	KOX18 ZNF139 ZNF36	Homo sapiens (Human)	9606	563
Q9HCG1	reviewed	Zinc finger protein 160 (Zinc finger protein HZF5) (Zinc finger protein Kr18) (HKr18)	ZNF160 KIAA1611	ZNF160	KIAA1611	Homo sapiens (Human)	9606	818
Q86WZ6	reviewed	Zinc finger protein 227	ZNF227	ZNF227		Homo sapiens (Human)	9606	799
Q96PM5	reviewed	RING finger and CHY zinc finger domain-containing protein 1 (EC 2.3.2.27) (Androgen receptor N-terminal-interacting protein) (CH-rich-interacting match with PLAG1) (E3 ubiquitin-protein ligase Pirh2) (RING finger protein 199) (RING-type E3 ubiquitin transferase RCHY1) (Zinc finger protein 363) (p53-induced RING-H2 protein) (hPirh2)	RCHY1 ARNIP CHIMP PIRH2 RNF199 ZNF363	RCHY1	ARNIP CHIMP PIRH2 RNF199 ZNF363	Homo sapiens (Human)	9606	261
Q6IV72	reviewed	Zinc finger protein 425	ZNF425	ZNF425		Homo sapiens (Human)	9606	752
Q99676	reviewed	Zinc finger protein 184	ZNF184	ZNF184		Homo sapiens (Human)	9606	751
Q9UPT8	reviewed	Zinc finger CCCH domain-containing protein 4	ZC3H4 C19orf7 KIAA1064	ZC3H4	C19orf7 KIAA1064	Homo sapiens (Human)	9606	1303
Q6DD87	reviewed	Zinc finger protein 787 (TTF-I-interacting peptide 20)	ZNF787	ZNF787		Homo sapiens (Human)	9606	382
Q96K75	reviewed	Zinc finger protein 514	ZNF514	ZNF514		Homo sapiens (Human)	9606	400
Q9BS34	reviewed	Zinc finger protein 670	ZNF670	ZNF670		Homo sapiens (Human)	9606	389
Q6P9A1	reviewed	Zinc finger protein 530	ZNF530 KIAA1508	ZNF530	KIAA1508	Homo sapiens (Human)	9606	599
Q9HCE3	reviewed	Zinc finger protein 532	ZNF532 KIAA1629	ZNF532	KIAA1629	Homo sapiens (Human)	9606	1301
Q6ZNG0	reviewed	Zinc finger protein 620	ZNF620	ZNF620		Homo sapiens (Human)	9606	422
Q8TBC5	reviewed	Zinc finger and SCAN domain-containing protein 18 (Zinc finger protein 447)	ZSCAN18 ZNF447	ZSCAN18	ZNF447	Homo sapiens (Human)	9606	510
Q15937	reviewed	Zinc finger protein 79 (ZNFpT7)	ZNF79	ZNF79		Homo sapiens (Human)	9606	498
P51522	reviewed	Zinc finger protein 83 (Zinc finger protein 816B) (Zinc finger protein HPF1)	ZNF83 ZNF816B	ZNF83	ZNF816B	Homo sapiens (Human)	9606	516
A6NJL1	reviewed	Zinc finger and SCAN domain-containing protein 5B	ZSCAN5B	ZSCAN5B		Homo sapiens (Human)	9606	495
P0CG23	reviewed	Zinc finger protein 853	ZNF853	ZNF853		Homo sapiens (Human)	9606	659
A6NHJ4	reviewed	Zinc finger protein 860	ZNF860	ZNF860		Homo sapiens (Human)	9606	632
Q5TC79	reviewed	Zinc finger and BTB domain-containing protein 37	ZBTB37	ZBTB37		Homo sapiens (Human)	9606	503
Q9C0D4	reviewed	Zinc finger protein 518B	ZNF518B KIAA1729	ZNF518B	KIAA1729	Homo sapiens (Human)	9606	1074
Q96IU2	reviewed	Zinc finger BED domain-containing protein 3 (Axin-interacting protein)	ZBED3	ZBED3		Homo sapiens (Human)	9606	234
Q49AG3	reviewed	Zinc finger BED domain-containing protein 5 (Transposon-derived Buster1 transposase-like protein)	ZBED5 Buster1	ZBED5	Buster1	Homo sapiens (Human)	9606	693
Q6ZSB9	reviewed	Zinc finger and BTB domain-containing protein 49 (Zinc finger protein 509)	ZBTB49 ZNF509	ZBTB49	ZNF509	Homo sapiens (Human)	9606	765
Q15911	reviewed	Zinc finger homeobox protein 3 (AT motif-binding factor 1) (AT-binding transcription factor 1) (Alpha-fetoprotein enhancer-binding protein) (Zinc finger homeodomain protein 3) (ZFH-3)	ZFHX3 ATBF1	ZFHX3	ATBF1	Homo sapiens (Human)	9606	3703
Q9Y6X8	reviewed	Zinc fingers and homeoboxes protein 2 (Alpha-fetoprotein regulator 1) (AFP regulator 1) (Regulator of AFP) (Zinc finger and homeodomain protein 2)	ZHX2 AFR1 KIAA0854 RAF	ZHX2	AFR1 KIAA0854 RAF	Homo sapiens (Human)	9606	837
Q96N22	reviewed	Zinc finger protein 681	ZNF681	ZNF681		Homo sapiens (Human)	9606	645
Q9P255	reviewed	Zinc finger protein 492 (Zinc finger protein 115)	ZNF492 KIAA1473 ZNF115	ZNF492	KIAA1473 ZNF115	Homo sapiens (Human)	9606	531
O14709	reviewed	Zinc finger protein 197 (Zinc finger protein with KRAB and SCAN domains 9) (ZnF20) (pVHL-associated KRAB domain-containing protein)	ZNF197 ZKSCAN9 ZNF166	ZNF197	ZKSCAN9 ZNF166	Homo sapiens (Human)	9606	1029
Q96ND8	reviewed	Zinc finger protein 583 (Zinc finger protein L3-5)	ZNF583	ZNF583		Homo sapiens (Human)	9606	569
Q96JL9	reviewed	Zinc finger protein 333	ZNF333 KIAA1806	ZNF333	KIAA1806	Homo sapiens (Human)	9606	665
O14771	reviewed	Zinc finger protein 213 (Putative transcription factor CR53) (Zinc finger protein with KRAB and SCAN domains 21)	ZNF213 ZKSCAN21	ZNF213	ZKSCAN21	Homo sapiens (Human)	9606	459
Q8TF68	reviewed	Zinc finger protein 384 (CAG repeat protein 1) (CAS-interacting zinc finger protein) (Nuclear matrix transcription factor 4) (Nuclear matrix protein 4) (Trinucleotide repeat-containing gene 1 protein)	ZNF384 CAGH1 CIZ NMP4 TNRC1	ZNF384	CAGH1 CIZ NMP4 TNRC1	Homo sapiens (Human)	9606	577
Q9H7X3	reviewed	Zinc finger protein 696	ZNF696	ZNF696		Homo sapiens (Human)	9606	374
O00488	reviewed	Zinc finger protein 593 (Zinc finger protein T86)	ZNF593 ZT86	ZNF593	ZT86	Homo sapiens (Human)	9606	134
Q9Y4E5	reviewed	E3 SUMO-protein ligase ZNF451 (EC 2.3.2.-) (Coactivator for steroid receptors) (E3 SUMO-protein transferase ZNF451) (Zinc finger protein 451)	ZNF451 COASTER KIAA0576 KIAA1702	ZNF451	COASTER KIAA0576 KIAA1702	Homo sapiens (Human)	9606	1061
Q14585	reviewed	Zinc finger protein 345 (Zinc finger protein HZF10)	ZNF345	ZNF345		Homo sapiens (Human)	9606	488
Q8NF99	reviewed	Zinc finger protein 397 (Zinc finger and SCAN domain-containing protein 15) (Zinc finger protein 47)	ZNF397 ZNF47 ZSCAN15	ZNF397	ZNF47 ZSCAN15	Homo sapiens (Human)	9606	534
Q96NJ3	reviewed	Zinc finger protein 285 (Zinc finger protein 285A)	ZNF285 ZNF285A	ZNF285	ZNF285A	Homo sapiens (Human)	9606	590
Q6ZN11	reviewed	Zinc finger protein 793	ZNF793	ZNF793		Homo sapiens (Human)	9606	406
Q8N4W9	reviewed	Zinc finger protein 808	ZNF808	ZNF808		Homo sapiens (Human)	9606	903
Q86W11	reviewed	Zinc finger and SCAN domain-containing protein 30 (ZNF-WYM) (Zinc finger protein 397 opposite strand) (Zinc finger protein 397OS)	ZSCAN30 ZNF397OS	ZSCAN30	ZNF397OS	Homo sapiens (Human)	9606	494
Q9UK10	reviewed	Zinc finger protein 225	ZNF225	ZNF225		Homo sapiens (Human)	9606	706
Q9UJW7	reviewed	Zinc finger protein 229	ZNF229	ZNF229		Homo sapiens (Human)	9606	825
Q14929	reviewed	Zinc finger protein 169	ZNF169	ZNF169		Homo sapiens (Human)	9606	603
Q15915	reviewed	Zinc finger protein ZIC 1 (Zinc finger protein 201) (Zinc finger protein of the cerebellum 1)	ZIC1 ZIC ZNF201	ZIC1	ZIC ZNF201	Homo sapiens (Human)	9606	447
Q2M3W8	reviewed	Zinc finger protein 181 (HHZ181)	ZNF181	ZNF181		Homo sapiens (Human)	9606	571
P08048	reviewed	Zinc finger Y-chromosomal protein	ZFY	ZFY		Homo sapiens (Human)	9606	801
Q8N7Q3	reviewed	Zinc finger protein 676	ZNF676	ZNF676		Homo sapiens (Human)	9606	588
O75123	reviewed	Zinc finger protein 623	ZNF623 KIAA0628	ZNF623	KIAA0628	Homo sapiens (Human)	9606	536
P98182	reviewed	Zinc finger protein 200	ZNF200 ZNFMF	ZNF200	ZNFMF	Homo sapiens (Human)	9606	395
O43670	reviewed	BUB3-interacting and GLEBS motif-containing protein ZNF207 (BuGZ) (hBuGZ) (Zinc finger protein 207)	ZNF207 BUGZ	ZNF207	BUGZ	Homo sapiens (Human)	9606	478
Q96CS4	reviewed	Zinc finger protein 689	ZNF689	ZNF689		Homo sapiens (Human)	9606	500
Q8IVC4	reviewed	Zinc finger protein 584	ZNF584	ZNF584		Homo sapiens (Human)	9606	421
Q9HAH1	reviewed	Zinc finger protein 556	ZNF556	ZNF556		Homo sapiens (Human)	9606	456
Q8IYI8	reviewed	Zinc finger protein 440	ZNF440	ZNF440		Homo sapiens (Human)	9606	595
Q86UQ0	reviewed	Zinc finger protein 589 (Stem cell zinc finger protein 1)	ZNF589 SZF1	ZNF589	SZF1	Homo sapiens (Human)	9606	364
Q8IW36	reviewed	Zinc finger protein 695 (Zinc finger protein SBZF3)	ZNF695	ZNF695		Homo sapiens (Human)	9606	515
Q9UJN7	reviewed	Zinc finger protein 391	ZNF391	ZNF391		Homo sapiens (Human)	9606	358
Q5TEC3	reviewed	Zinc finger protein 697	ZNF697	ZNF697		Homo sapiens (Human)	9606	545
Q6P9G9	reviewed	Zinc finger protein 449 (Zinc finger and SCAN domain-containing protein 19)	ZNF449 ZSCAN19	ZNF449	ZSCAN19	Homo sapiens (Human)	9606	518
Q96GC6	reviewed	Neurotrophin receptor-interacting factor homolog (Zinc finger protein 274) (Zinc finger protein HFB101) (Zinc finger protein with KRAB and SCAN domains 19) (Zinc finger protein zfp2) (Zf2)	ZNF274 ZKSCAN19 SP2114	ZNF274	ZKSCAN19	Homo sapiens (Human)	9606	653
Q8IYB9	reviewed	Zinc finger protein 595	ZNF595	ZNF595		Homo sapiens (Human)	9606	648
Q9Y2X9	reviewed	Zinc finger protein 281 (GC-box-binding zinc finger protein 1) (Transcription factor ZBP-99) (Zinc finger DNA-binding protein 99)	ZNF281 GZP1 ZBP99	ZNF281	GZP1 ZBP99	Homo sapiens (Human)	9606	895
Q6PG37	reviewed	Zinc finger protein 790	ZNF790	ZNF790		Homo sapiens (Human)	9606	636
Q5MCW4	reviewed	Zinc finger protein 569	ZNF569	ZNF569		Homo sapiens (Human)	9606	686
Q68DY9	reviewed	Zinc finger protein 772	ZNF772	ZNF772		Homo sapiens (Human)	9606	489
P0C7X5	reviewed	Zinc finger protein 806	ZNF806	ZNF806		Homo sapiens (Human)	9606	589
Q9H7R5	reviewed	Zinc finger protein 665 (Zinc finger protein 160-like)	ZNF665 ZFP160L	ZNF665	ZFP160L	Homo sapiens (Human)	9606	678
Q5HYK9	reviewed	Zinc finger protein 667	ZNF667	ZNF667		Homo sapiens (Human)	9606	610
Q68DI1	reviewed	Zinc finger protein 776	ZNF776	ZNF776		Homo sapiens (Human)	9606	518
Q96K58	reviewed	Zinc finger protein 668	ZNF668	ZNF668		Homo sapiens (Human)	9606	619
Q16670	reviewed	Zinc finger and SCAN domain-containing protein 26 (Protein SRE-ZBP) (Zinc finger protein 187)	ZSCAN26 ZNF187	ZSCAN26	ZNF187	Homo sapiens (Human)	9606	478
P51814	reviewed	Zinc finger protein 41	ZNF41	ZNF41		Homo sapiens (Human)	9606	821
Q9UQR1	reviewed	Zinc finger protein 148 (Transcription factor ZBP-89) (Zinc finger DNA-binding protein 89)	ZNF148 ZBP89	ZNF148	ZBP89	Homo sapiens (Human)	9606	794
Q8NHY6	reviewed	Zinc finger protein 28 homolog (Zfp-28) (Krueppel-like zinc finger factor X6)	ZFP28 KIAA1431	ZFP28	KIAA1431	Homo sapiens (Human)	9606	868
Q9UK13	reviewed	Zinc finger protein 221	ZNF221	ZNF221		Homo sapiens (Human)	9606	617
Q12901	reviewed	Zinc finger protein 155	ZNF155	ZNF155		Homo sapiens (Human)	9606	538
O14628	reviewed	Zinc finger protein 195	ZNF195 ZNFP104	ZNF195	ZNFP104	Homo sapiens (Human)	9606	629
Q8IZ20	reviewed	Tissue-resident T-cell transcription regulator protein ZNF683 (Homolog of Blimp-1 in T-cell) (Hobit) (Zinc finger protein 683)	ZNF683	ZNF683		Homo sapiens (Human)	9606	524
Q8NEK5	reviewed	Zinc finger protein 548	ZNF548	ZNF548		Homo sapiens (Human)	9606	533
O75437	reviewed	Zinc finger protein 254 (Bone marrow zinc finger 5) (BMZF-5) (Hematopoietic cell-derived zinc finger protein 1) (HD-ZNF1) (Zinc finger protein 539) (Zinc finger protein 91-like)	ZNF254 BMZF5 ZNF539 ZNF91L	ZNF254	BMZF5 ZNF539 ZNF91L	Homo sapiens (Human)	9606	659
O95201	reviewed	Zinc finger protein 205 (Zinc finger protein 210)	ZNF205 ZNF210	ZNF205	ZNF210	Homo sapiens (Human)	9606	554
Q7RTV3	reviewed	Zinc finger protein 367 (C2H2 zinc finger protein ZFF29)	ZNF367 ZFF29	ZNF367	ZFF29	Homo sapiens (Human)	9606	350
Q92670	reviewed	Putative zinc finger protein 75C (Zinc finger protein 75C pseudogene)	ZNF75CP ZNF75C	ZNF75CP	ZNF75C	Homo sapiens (Human)	9606	426
Q9H9D4	reviewed	Zinc finger protein 408 (PR domain zinc finger protein 17)	ZNF408 PFM14 PRDM17	ZNF408	PFM14 PRDM17	Homo sapiens (Human)	9606	720
Q969W8	reviewed	Zinc finger protein 566	ZNF566	ZNF566		Homo sapiens (Human)	9606	418
Q9UDV7	reviewed	Zinc finger protein 282 (HTLV-I U5RE-binding protein 1) (HUB-1)	ZNF282 HUB1	ZNF282	HUB1	Homo sapiens (Human)	9606	671
Q3KP31	reviewed	Zinc finger protein 791	ZNF791	ZNF791		Homo sapiens (Human)	9606	576
Q96C28	reviewed	Zinc finger protein 707	ZNF707	ZNF707		Homo sapiens (Human)	9606	371
Q8N1W2	reviewed	Zinc finger protein 710	ZNF710	ZNF710		Homo sapiens (Human)	9606	664
O15014	reviewed	Zinc finger protein 609	ZNF609 KIAA0295	ZNF609	KIAA0295	Homo sapiens (Human)	9606	1411
Q96K83	reviewed	Zinc finger protein 521 (Early hematopoietic zinc finger protein) (LYST-interacting protein 3)	ZNF521 EHZF LIP3	ZNF521	EHZF LIP3	Homo sapiens (Human)	9606	1311
Q8N883	reviewed	Zinc finger protein 614	ZNF614	ZNF614		Homo sapiens (Human)	9606	585
P17036	reviewed	Zinc finger protein 3 (Zinc finger protein HF.12) (Zinc finger protein HZF3.1) (Zinc finger protein KOX25)	ZNF3 KOX25	ZNF3	KOX25	Homo sapiens (Human)	9606	446
Q9P243	reviewed	Zinc finger protein ZFAT (Zinc finger gene in AITD susceptibility region) (Zinc finger protein 406)	ZFAT KIAA1485 ZFAT1 ZNF406	ZFAT	KIAA1485 ZFAT1 ZNF406	Homo sapiens (Human)	9606	1243
Q99592	reviewed	Zinc finger and BTB domain-containing protein 18 (58 kDa repressor protein) (Transcriptional repressor RP58) (Translin-associated zinc finger protein 1) (TAZ-1) (Zinc finger protein 238) (Zinc finger protein C2H2-171)	ZBTB18 RP58 TAZ1 ZNF238	ZBTB18	RP58 TAZ1 ZNF238	Homo sapiens (Human)	9606	522
Q96RE9	reviewed	Zinc finger protein 300	ZNF300	ZNF300		Homo sapiens (Human)	9606	604
Q9H4I2	reviewed	Zinc fingers and homeoboxes protein 3 (Triple homeobox protein 1) (Zinc finger and homeodomain protein 3)	ZHX3 KIAA0395 TIX1	ZHX3	KIAA0395 TIX1	Homo sapiens (Human)	9606	956
Q15697	reviewed	Zinc finger protein 174 (AW-1) (Zinc finger and SCAN domain-containing protein 8)	ZNF174 ZSCAN8	ZNF174	ZSCAN8	Homo sapiens (Human)	9606	407
Q96PQ6	reviewed	Zinc finger protein 317	ZNF317 KIAA1588	ZNF317	KIAA1588	Homo sapiens (Human)	9606	595
P17025	reviewed	Zinc finger protein 182 (Zinc finger protein 21) (Zinc finger protein KOX14)	ZNF182 KOX14 ZNF21	ZNF182	KOX14 ZNF21	Homo sapiens (Human)	9606	639
Q6U7Q0	reviewed	Zinc finger protein 322 (Zinc finger protein 322A) (Zinc finger protein 388) (Zinc finger protein 489)	ZNF322 ZNF322A ZNF388 ZNF489	ZNF322	ZNF322A ZNF388 ZNF489	Homo sapiens (Human)	9606	402
Q03924	reviewed	Zinc finger protein 117 (Provirus-linked krueppel) (h-PLK) (Zinc finger protein HPF9)	ZNF117	ZNF117		Homo sapiens (Human)	9606	483
Q8N8L2	reviewed	Zinc finger protein 491	ZNF491	ZNF491		Homo sapiens (Human)	9606	437
Q9H8G1	reviewed	Zinc finger protein 430	ZNF430	ZNF430		Homo sapiens (Human)	9606	570
O95125	reviewed	Zinc finger protein 202 (Zinc finger protein with KRAB and SCAN domains 10)	ZNF202 ZKSCAN10	ZNF202	ZKSCAN10	Homo sapiens (Human)	9606	648
Q96NG8	reviewed	Zinc finger protein 582	ZNF582	ZNF582		Homo sapiens (Human)	9606	517
O94892	reviewed	Zinc finger protein 432	ZNF432 KIAA0798	ZNF432	KIAA0798	Homo sapiens (Human)	9606	652
A6NN14	reviewed	Zinc finger protein 729	ZNF729	ZNF729		Homo sapiens (Human)	9606	1252
P52742	reviewed	Zinc finger protein 135 (Zinc finger protein 61) (Zinc finger protein 78-like 1)	ZNF135 ZNF61 ZNF78L1	ZNF135	ZNF61 ZNF78L1	Homo sapiens (Human)	9606	658
Q6ZNH5	reviewed	Zinc finger protein 497	ZNF497	ZNF497		Homo sapiens (Human)	9606	498
Q96SQ5	reviewed	Zinc finger protein 587	ZNF587	ZNF587		Homo sapiens (Human)	9606	575
Q96NG5	reviewed	Zinc finger protein 558	ZNF558	ZNF558		Homo sapiens (Human)	9606	402
Q9UID6	reviewed	Zinc finger protein 639 (Zinc finger protein ANC_2H01) (Zinc finger protein ZASC1)	ZNF639 ZASC1	ZNF639	ZASC1	Homo sapiens (Human)	9606	485
C9JN71	reviewed	Zinc finger protein 878	ZNF878	ZNF878		Homo sapiens (Human)	9606	531
Q9NSD4	reviewed	Zinc finger protein 275	ZNF275	ZNF275		Homo sapiens (Human)	9606	429
Q02386	reviewed	Zinc finger protein 45 (BRC1744) (Zinc finger protein 13) (Zinc finger protein KOX5)	ZNF45 KOX5 ZNF13	ZNF45	KOX5 ZNF13	Homo sapiens (Human)	9606	682
Q8TBZ8	reviewed	Zinc finger protein 564	ZNF564	ZNF564		Homo sapiens (Human)	9606	553
Q9C0G0	reviewed	Zinc finger protein 407	ZNF407 KIAA1703	ZNF407	KIAA1703	Homo sapiens (Human)	9606	2248
Q5HY98	reviewed	Zinc finger protein 766	ZNF766	ZNF766		Homo sapiens (Human)	9606	468
Q86T29	reviewed	Zinc finger protein 605	ZNF605	ZNF605		Homo sapiens (Human)	9606	641
P17017	reviewed	Zinc finger protein 14 (Gonadotropin-inducible ovary transcription repressor 4) (GIOT-4) (Zinc finger protein KOX6)	ZNF14 GIOT4 KOX6	ZNF14	GIOT4 KOX6	Homo sapiens (Human)	9606	642
Q3KQV3	reviewed	Zinc finger protein 792	ZNF792	ZNF792		Homo sapiens (Human)	9606	632
