Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
P02794	reviewed	Ferritin heavy chain (Ferritin H subunit) (EC 1.16.3.1) (Cell proliferation-inducing gene 15 protein) [Cleaved into: Ferritin heavy chain, N-terminally processed]	FTH1 FTH FTHL6 OK/SW-cl.84 PIG15	FTH1	FTH FTHL6	Homo sapiens (Human)	9606	183
P02792	reviewed	Ferritin light chain (Ferritin L subunit)	FTL	FTL		Homo sapiens (Human)	9606	175
P54710	reviewed	Sodium/potassium-transporting ATPase subunit gamma (Na(+)/K(+) ATPase subunit gamma) (FXYD domain-containing ion transport regulator 2) (Sodium pump gamma chain)	FXYD2 ATP1C ATP1G1	FXYD2	ATP1C ATP1G1	Homo sapiens (Human)	9606	66
P10253	reviewed	Lysosomal alpha-glucosidase (EC 3.2.1.20) (Acid maltase) (Aglucosidase alfa) [Cleaved into: 76 kDa lysosomal alpha-glucosidase; 70 kDa lysosomal alpha-glucosidase]	GAA	GAA		Homo sapiens (Human)	9606	952
Q9UBS5	reviewed	Gamma-aminobutyric acid type B receptor subunit 1 (GABA-B receptor 1) (GABA-B-R1) (GABA-BR1) (GABABR1) (Gb1)	GABBR1 GPRC3A	GABBR1	GPRC3A	Homo sapiens (Human)	9606	961
O75899	reviewed	Gamma-aminobutyric acid type B receptor subunit 2 (GABA-B receptor 2) (GABA-B-R2) (GABA-BR2) (GABABR2) (Gb2) (G-protein coupled receptor 51) (HG20)	GABBR2 GPR51 GPRC3B	GABBR2	GPR51 GPRC3B	Homo sapiens (Human)	9606	941
P14867	reviewed	Gamma-aminobutyric acid receptor subunit alpha-1 (GABA(A) receptor subunit alpha-1)	GABRA1	GABRA1		Homo sapiens (Human)	9606	456
P47869	reviewed	Gamma-aminobutyric acid receptor subunit alpha-2 (GABA(A) receptor subunit alpha-2)	GABRA2	GABRA2		Homo sapiens (Human)	9606	451
P34903	reviewed	Gamma-aminobutyric acid receptor subunit alpha-3 (GABA(A) receptor subunit alpha-3)	GABRA3	GABRA3		Homo sapiens (Human)	9606	492
P48169	reviewed	Gamma-aminobutyric acid receptor subunit alpha-4 (GABA(A) receptor subunit alpha-4)	GABRA4	GABRA4		Homo sapiens (Human)	9606	554
P31644	reviewed	Gamma-aminobutyric acid receptor subunit alpha-5 (GABA(A) receptor subunit alpha-5)	GABRA5	GABRA5		Homo sapiens (Human)	9606	462
Q16445	reviewed	Gamma-aminobutyric acid receptor subunit alpha-6 (GABA(A) receptor subunit alpha-6)	GABRA6	GABRA6		Homo sapiens (Human)	9606	453
P18505	reviewed	Gamma-aminobutyric acid receptor subunit beta-1 (GABA(A) receptor subunit beta-1)	GABRB1	GABRB1		Homo sapiens (Human)	9606	474
P47870	reviewed	Gamma-aminobutyric acid receptor subunit beta-2 (GABA(A) receptor subunit beta-2)	GABRB2	GABRB2		Homo sapiens (Human)	9606	512
P28472	reviewed	Gamma-aminobutyric acid receptor subunit beta-3 (GABA(A) receptor subunit beta-3)	GABRB3	GABRB3		Homo sapiens (Human)	9606	473
O14764	reviewed	Gamma-aminobutyric acid receptor subunit delta (GABA(A) receptor subunit delta)	GABRD	GABRD		Homo sapiens (Human)	9606	452
P78334	reviewed	Gamma-aminobutyric acid receptor subunit epsilon (GABA(A) receptor subunit epsilon)	GABRE	GABRE		Homo sapiens (Human)	9606	506
Q8N1C3	reviewed	Gamma-aminobutyric acid receptor subunit gamma-1 (GABA(A) receptor subunit gamma-1)	GABRG1	GABRG1		Homo sapiens (Human)	9606	465
P18507	reviewed	Gamma-aminobutyric acid receptor subunit gamma-2 (GABA(A) receptor subunit gamma-2)	GABRG2	GABRG2		Homo sapiens (Human)	9606	467
Q99928	reviewed	Gamma-aminobutyric acid receptor subunit gamma-3 (GABA(A) receptor subunit gamma-3)	GABRG3	GABRG3		Homo sapiens (Human)	9606	467
O00591	reviewed	Gamma-aminobutyric acid receptor subunit pi (GABA(A) receptor subunit pi)	GABRP	GABRP		Homo sapiens (Human)	9606	440
Q9UN88	reviewed	Gamma-aminobutyric acid receptor subunit theta (GABA(A) receptor subunit theta)	GABRQ	GABRQ		Homo sapiens (Human)	9606	632
P24046	reviewed	Gamma-aminobutyric acid receptor subunit rho-1 (GABA(A) receptor subunit rho-1) (GABA(C) receptor)	GABRR1	GABRR1		Homo sapiens (Human)	9606	479
P28476	reviewed	Gamma-aminobutyric acid receptor subunit rho-2 (GABA(A) receptor subunit rho-2) (GABA(C) receptor)	GABRR2	GABRR2		Homo sapiens (Human)	9606	465
A8MPY1	reviewed	Gamma-aminobutyric acid receptor subunit rho-3 (GABA(A) receptor subunit rho-3) (GABA(C) receptor)	GABRR3	GABRR3		Homo sapiens (Human)	9606	467
Q14353	reviewed	Guanidinoacetate N-methyltransferase (EC 2.1.1.2)	GAMT	GAMT		Homo sapiens (Human)	9606	236
Q14697	reviewed	Neutral alpha-glucosidase AB (EC 3.2.1.84) (Alpha-glucosidase 2) (Glucosidase II subunit alpha)	GANAB G2AN KIAA0088	GANAB	G2AN KIAA0088	Homo sapiens (Human)	9606	944
Q8TET4	reviewed	Neutral alpha-glucosidase C (EC 3.2.1.20)	GANC	GANC		Homo sapiens (Human)	9606	914
P22102	reviewed	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	GART PGFT PRGS	GART	PGFT PRGS	Homo sapiens (Human)	9606	1010
P47871	reviewed	Glucagon receptor (GL-R)	GCGR	GCGR		Homo sapiens (Human)	9606	477
P38435	reviewed	Vitamin K-dependent gamma-carboxylase (EC 4.1.1.90) (Gamma-glutamyl carboxylase) (Peptidyl-glutamate 4-carboxylase) (Vitamin K gamma glutamyl carboxylase)	GGCX GC	GGCX	GC	Homo sapiens (Human)	9606	758
O95749	reviewed	Geranylgeranyl pyrophosphate synthase (GGPP synthase) (GGPPSase) (EC 2.5.1.-) ((2E,6E)-farnesyl diphosphate synthase) (Dimethylallyltranstransferase) (EC 2.5.1.1) (Farnesyl diphosphate synthase) (Farnesyltranstransferase) (EC 2.5.1.29) (Geranylgeranyl diphosphate synthase) (Geranyltranstransferase) (EC 2.5.1.10)	GGPS1	GGPS1		Homo sapiens (Human)	9606	300
P10912	reviewed	Growth hormone receptor (GH receptor) (Somatotropin receptor) [Cleaved into: Growth hormone-binding protein (GH-binding protein) (GHBP) (Serum-binding protein)]	GHR	GHR		Homo sapiens (Human)	9606	638
Q02643	reviewed	Growth hormone-releasing hormone receptor (GHRH receptor) (Growth hormone-releasing factor receptor) (GRF receptor) (GRFR)	GHRHR	GHRHR		Homo sapiens (Human)	9606	423
P43220	reviewed	Glucagon-like peptide 1 receptor (GLP-1 receptor) (GLP-1-R) (GLP-1R)	GLP1R	GLP1R		Homo sapiens (Human)	9606	463
O95838	reviewed	Glucagon-like peptide 2 receptor (GLP-2 receptor) (GLP-2-R) (GLP-2R)	GLP2R	GLP2R		Homo sapiens (Human)	9606	553
P23415	reviewed	Glycine receptor subunit alpha-1 (Glycine receptor 48 kDa subunit) (Glycine receptor strychnine-binding subunit)	GLRA1	GLRA1		Homo sapiens (Human)	9606	457
P23416	reviewed	Glycine receptor subunit alpha-2	GLRA2	GLRA2		Homo sapiens (Human)	9606	452
O75311	reviewed	Glycine receptor subunit alpha-3	GLRA3	GLRA3		Homo sapiens (Human)	9606	464
P48167	reviewed	Glycine receptor subunit beta (Glycine receptor 58 kDa subunit)	GLRB	GLRB		Homo sapiens (Human)	9606	497
P30968	reviewed	Gonadotropin-releasing hormone receptor (GnRH receptor) (GnRH-R)	GNRHR GRHR	GNRHR	GRHR	Homo sapiens (Human)	9606	328
P42261	reviewed	Glutamate receptor 1 (GluR-1) (AMPA-selective glutamate receptor 1) (GluR-A) (GluR-K1) (Glutamate receptor ionotropic, AMPA 1) (GluA1)	GRIA1 GLUH1 GLUR1	GRIA1	GLUH1 GLUR1	Homo sapiens (Human)	9606	906
P39086	reviewed	Glutamate receptor ionotropic, kainate 1 (GluK1) (Excitatory amino acid receptor 3) (EAA3) (Glutamate receptor 5) (GluR-5) (GluR5)	GRIK1 GLUR5	GRIK1	GLUR5	Homo sapiens (Human)	9606	918
Q05586	reviewed	Glutamate receptor ionotropic, NMDA 1 (GluN1) (Glutamate [NMDA] receptor subunit zeta-1) (N-methyl-D-aspartate receptor subunit NR1) (NMD-R1)	GRIN1 NMDAR1	GRIN1	NMDAR1	Homo sapiens (Human)	9606	938
Q12879	reviewed	Glutamate receptor ionotropic, NMDA 2A (GluN2A) (Glutamate [NMDA] receptor subunit epsilon-1) (N-methyl D-aspartate receptor subtype 2A) (NMDAR2A) (NR2A) (hNR2A)	GRIN2A NMDAR2A	GRIN2A	NMDAR2A	Homo sapiens (Human)	9606	1464
Q13224	reviewed	Glutamate receptor ionotropic, NMDA 2B (GluN2B) (Glutamate [NMDA] receptor subunit epsilon-2) (N-methyl D-aspartate receptor subtype 2B) (NMDAR2B) (NR2B) (N-methyl-D-aspartate receptor subunit 3) (NR3) (hNR3)	GRIN2B NMDAR2B	GRIN2B	NMDAR2B	Homo sapiens (Human)	9606	1484
Q14957	reviewed	Glutamate receptor ionotropic, NMDA 2C (GluN2C) (Glutamate [NMDA] receptor subunit epsilon-3) (N-methyl D-aspartate receptor subtype 2C) (NMDAR2C) (NR2C)	GRIN2C NMDAR2C	GRIN2C	NMDAR2C	Homo sapiens (Human)	9606	1233
O15399	reviewed	Glutamate receptor ionotropic, NMDA 2D (GluN2D) (EB11) (Glutamate [NMDA] receptor subunit epsilon-4) (N-methyl D-aspartate receptor subtype 2D) (NMDAR2D) (NR2D)	GRIN2D GluN2D NMDAR2D	GRIN2D	GluN2D NMDAR2D	Homo sapiens (Human)	9606	1336
Q8TCU5	reviewed	Glutamate receptor ionotropic, NMDA 3A (GluN3A) (N-methyl-D-aspartate receptor subtype 3A) (NMDAR3A) (NR3A) (NMDAR-L)	GRIN3A KIAA1973	GRIN3A	KIAA1973	Homo sapiens (Human)	9606	1115
O60391	reviewed	Glutamate receptor ionotropic, NMDA 3B (GluN3B) (N-methyl-D-aspartate receptor subtype 3B) (NMDAR3B) (NR3B)	GRIN3B	GRIN3B		Homo sapiens (Human)	9606	1043
P41594	reviewed	Metabotropic glutamate receptor 5 (mGluR5)	GRM5 GPRC1E MGLUR5	GRM5	GPRC1E MGLUR5	Homo sapiens (Human)	9606	1212
P00390	reviewed	Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)	GSR GLUR GRD1	GSR	GLUR GRD1	Homo sapiens (Human)	9606	522
P48637	reviewed	Glutathione synthetase (GSH synthetase) (GSH-S) (EC 6.3.2.3) (Glutathione synthase)	GSS	GSS		Homo sapiens (Human)	9606	474
P33402	reviewed	Guanylate cyclase soluble subunit alpha-2 (GCS-alpha-2) (EC 4.6.1.2)	GUCY1A2 GUC1A2 GUCSA2	GUCY1A2	GUC1A2 GUCSA2	Homo sapiens (Human)	9606	732
P25092	reviewed	Heat-stable enterotoxin receptor (STA receptor) (hSTAR) (EC 4.6.1.2) (Guanylyl cyclase C) (GC-C) (Intestinal guanylate cyclase)	GUCY2C GUC2C STAR	GUCY2C	GUC2C STAR	Homo sapiens (Human)	9606	1073
P69905	reviewed	Hemoglobin subunit alpha (Alpha-globin) (Hemoglobin alpha chain)	HBA1; HBA2	HBA1; HBA2	; 	Homo sapiens (Human)	9606	142
P68871	reviewed	Hemoglobin subunit beta (Beta-globin) (Hemoglobin beta chain) [Cleaved into: LVV-hemorphin-7; Spinorphin]	HBB	HBB		Homo sapiens (Human)	9606	147
Q8TDS4	reviewed	Hydroxycarboxylic acid receptor 2 (G-protein coupled receptor 109A) (G-protein coupled receptor HM74A) (Niacin receptor 1) (Nicotinic acid receptor)	HCAR2 GPR109A HCA2 HM74A NIACR1	HCAR2	GPR109A HCA2 HM74A NIACR1	Homo sapiens (Human)	9606	363
P49019	reviewed	Hydroxycarboxylic acid receptor 3 (G-protein coupled receptor 109B) (G-protein coupled receptor HM74) (G-protein coupled receptor HM74B) (Niacin receptor 2) (Nicotinic acid receptor 2)	HCAR3 GPR109B HCA3 HM74B NIACR2	HCAR3	GPR109B HCA3 HM74B NIACR2	Homo sapiens (Human)	9606	387
O43613	reviewed	Orexin receptor type 1 (Ox-1-R) (Ox1-R) (Ox1R) (Hypocretin receptor type 1)	HCRTR1	HCRTR1		Homo sapiens (Human)	9606	425
O43614	reviewed	Orexin receptor type 2 (Ox-2-R) (Ox2-R) (Ox2R) (Hypocretin receptor type 2)	HCRTR2	HCRTR2		Homo sapiens (Human)	9606	444
Q13547	reviewed	Histone deacetylase 1 (HD1) (EC 3.5.1.98)	HDAC1 RPD3L1	HDAC1	RPD3L1	Homo sapiens (Human)	9606	482
Q969S8	reviewed	Polyamine deacetylase HDAC10 (EC 3.5.1.48) (EC 3.5.1.62) (Histone deacetylase 10) (HD10)	HDAC10	HDAC10		Homo sapiens (Human)	9606	669
Q96DB2	reviewed	Histone deacetylase 11 (HD11) (EC 3.5.1.98)	HDAC11	HDAC11		Homo sapiens (Human)	9606	347
Q92769	reviewed	Histone deacetylase 2 (HD2) (EC 3.5.1.98)	HDAC2	HDAC2		Homo sapiens (Human)	9606	488
O15379	reviewed	Histone deacetylase 3 (HD3) (EC 3.5.1.98) (RPD3-2) (SMAP45)	HDAC3	HDAC3		Homo sapiens (Human)	9606	428
P56524	reviewed	Histone deacetylase 4 (HD4) (EC 3.5.1.98)	HDAC4 KIAA0288	HDAC4	KIAA0288	Homo sapiens (Human)	9606	1084
Q9UQL6	reviewed	Histone deacetylase 5 (HD5) (EC 3.5.1.98) (Antigen NY-CO-9)	HDAC5 KIAA0600	HDAC5	KIAA0600	Homo sapiens (Human)	9606	1122
Q9UBN7	reviewed	Histone deacetylase 6 (HD6) (EC 3.5.1.98)	HDAC6 KIAA0901 JM21	HDAC6	KIAA0901	Homo sapiens (Human)	9606	1215
Q8WUI4	reviewed	Histone deacetylase 7 (HD7) (EC 3.5.1.98) (Histone deacetylase 7A) (HD7a)	HDAC7 HDAC7A	HDAC7	HDAC7A	Homo sapiens (Human)	9606	952
Q9BY41	reviewed	Histone deacetylase 8 (HD8) (EC 3.5.1.98)	HDAC8 HDACL1 CDA07	HDAC8	HDACL1	Homo sapiens (Human)	9606	377
Q9UKV0	reviewed	Histone deacetylase 9 (HD9) (EC 3.5.1.98) (Histone deacetylase 7B) (HD7) (HD7b) (Histone deacetylase-related protein) (MEF2-interacting transcription repressor MITR)	HDAC9 HDAC7 HDAC7B HDRP KIAA0744 MITR	HDAC9	HDAC7 HDAC7B HDRP KIAA0744 MITR	Homo sapiens (Human)	9606	1011
P04035	reviewed	3-hydroxy-3-methylglutaryl-coenzyme A reductase (HMG-CoA reductase) (EC 1.1.1.34)	HMGCR	HMGCR		Homo sapiens (Human)	9606	888
O75330	reviewed	Hyaluronan mediated motility receptor (Intracellular hyaluronic acid-binding protein) (Receptor for hyaluronan-mediated motility) (CD antigen CD168)	HMMR IHABP RHAMM	HMMR	IHABP RHAMM	Homo sapiens (Human)	9606	724
P32754	reviewed	4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27) (4-hydroxyphenylpyruvic acid oxidase) (4HPPD) (HPD) (HPPDase)	HPD PPD	HPD	PPD	Homo sapiens (Human)	9606	393
P00492	reviewed	Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase) (EC 2.4.2.8)	HPRT1 HPRT	HPRT1	HPRT	Homo sapiens (Human)	9606	218
P35367	reviewed	Histamine H1 receptor (H1R) (HH1R)	HRH1	HRH1		Homo sapiens (Human)	9606	487
P25021	reviewed	Histamine H2 receptor (H2R) (HH2R) (Gastric receptor I)	HRH2	HRH2		Homo sapiens (Human)	9606	359
Q9Y5N1	reviewed	Histamine H3 receptor (H3R) (HH3R) (G-protein coupled receptor 97)	HRH3 GPCR97	HRH3	GPCR97	Homo sapiens (Human)	9606	445
P14060	reviewed	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1 (3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type I) (3-beta-HSD I) (3-beta-hydroxy-5-ene steroid dehydrogenase) (3-beta-hydroxy-Delta(5)-steroid dehydrogenase) (EC 1.1.1.145) (3-beta-hydroxysteroid 3-dehydrogenase) (EC 1.1.1.270) (Delta-5-3-ketosteroid isomerase) (Dihydrotestosterone oxidoreductase) (EC 1.1.1.210) (Steroid Delta-isomerase) (EC 5.3.3.1) (Trophoblast antigen FDO161G)	HSD3B1 3BH HSDB3A	HSD3B1	3BH HSDB3A	Homo sapiens (Human)	9606	373
P26439	reviewed	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2 (3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type II) (3-beta-HSD II) (3-beta-HSD adrenal and gonadal type) [Includes: 3-beta-hydroxy-Delta(5)-steroid dehydrogenase (EC 1.1.1.145) (3-beta-hydroxy-5-ene steroid dehydrogenase) (Progesterone reductase); Steroid Delta-isomerase (EC 5.3.3.1) (Delta-5-3-ketosteroid isomerase)]	HSD3B2 HSDB3B	HSD3B2	HSDB3B	Homo sapiens (Human)	9606	372
P08908	reviewed	5-hydroxytryptamine receptor 1A (5-HT-1A) (5-HT1A) (G-21) (Serotonin receptor 1A)	HTR1A ADRB2RL1 ADRBRL1	HTR1A	ADRB2RL1 ADRBRL1	Homo sapiens (Human)	9606	422
P28222	reviewed	5-hydroxytryptamine receptor 1B (5-HT-1B) (5-HT1B) (S12) (Serotonin 1D beta receptor) (5-HT-1D-beta) (Serotonin receptor 1B)	HTR1B HTR1DB	HTR1B	HTR1DB	Homo sapiens (Human)	9606	390
P28221	reviewed	5-hydroxytryptamine receptor 1D (5-HT-1D) (5-HT1D) (Serotonin 1D alpha receptor) (5-HT-1D-alpha) (Serotonin receptor 1D)	HTR1D HTR1DA HTRL	HTR1D	HTR1DA HTRL	Homo sapiens (Human)	9606	377
P28566	reviewed	5-hydroxytryptamine receptor 1E (5-HT-1E) (5-HT1E) (S31) (Serotonin receptor 1E)	HTR1E	HTR1E		Homo sapiens (Human)	9606	365
P30939	reviewed	5-hydroxytryptamine receptor 1F (5-HT-1F) (5-HT1F) (Serotonin receptor 1F)	HTR1F HTR1EL	HTR1F	HTR1EL	Homo sapiens (Human)	9606	366
P28223	reviewed	5-hydroxytryptamine receptor 2A (5-HT-2) (5-HT-2A) (Serotonin receptor 2A)	HTR2A HTR2	HTR2A	HTR2	Homo sapiens (Human)	9606	471
P41595	reviewed	5-hydroxytryptamine receptor 2B (5-HT-2B) (5-HT2B) (Serotonin receptor 2B)	HTR2B	HTR2B		Homo sapiens (Human)	9606	481
P28335	reviewed	5-hydroxytryptamine receptor 2C (5-HT-2C) (5-HT2C) (5-HTR2C) (5-hydroxytryptamine receptor 1C) (5-HT-1C) (5-HT1C) (Serotonin receptor 2C)	HTR2C HTR1C	HTR2C	HTR1C	Homo sapiens (Human)	9606	458
P46098	reviewed	5-hydroxytryptamine receptor 3A (5-HT3-A) (5-HT3A) (5-hydroxytryptamine receptor 3) (5-HT-3) (5-HT3R) (Serotonin receptor 3A) (Serotonin-gated ion channel receptor)	HTR3A 5HT3R HTR3	HTR3A	5HT3R HTR3	Homo sapiens (Human)	9606	478
O95264	reviewed	5-hydroxytryptamine receptor 3B (5-HT3-B) (5-HT3B) (Serotonin receptor 3B)	HTR3B	HTR3B		Homo sapiens (Human)	9606	441
Q8WXA8	reviewed	5-hydroxytryptamine receptor 3C (5-HT3-C) (5-HT3C) (Serotonin receptor 3C)	HTR3C	HTR3C		Homo sapiens (Human)	9606	447
Q70Z44	reviewed	5-hydroxytryptamine receptor 3D (5-HT3-D) (5-HT3D) (Serotonin receptor 3D)	HTR3D	HTR3D		Homo sapiens (Human)	9606	454
A5X5Y0	reviewed	5-hydroxytryptamine receptor 3E (5-HT3-E) (5-HT3E) (Serotonin receptor 3E)	HTR3E	HTR3E		Homo sapiens (Human)	9606	456
Q13639	reviewed	5-hydroxytryptamine receptor 4 (5-HT-4) (5-HT4) (Serotonin receptor 4)	HTR4	HTR4		Homo sapiens (Human)	9606	388
P50406	reviewed	5-hydroxytryptamine receptor 6 (5-HT-6) (5-HT6) (Serotonin receptor 6)	HTR6	HTR6		Homo sapiens (Human)	9606	440
P34969	reviewed	5-hydroxytryptamine receptor 7 (5-HT-7) (5-HT7) (5-HT-X) (Serotonin receptor 7)	HTR7	HTR7		Homo sapiens (Human)	9606	479
P05362	reviewed	Intercellular adhesion molecule 1 (ICAM-1) (Major group rhinovirus receptor) (CD antigen CD54)	ICAM1	ICAM1		Homo sapiens (Human)	9606	532
P14735	reviewed	Insulin-degrading enzyme (EC 3.4.24.56) (Abeta-degrading protease) (Insulin protease) (Insulinase) (Insulysin)	IDE	IDE		Homo sapiens (Human)	9606	1019
P17181	reviewed	Interferon alpha/beta receptor 1 (IFN-R-1) (IFN-alpha/beta receptor 1) (Cytokine receptor class-II member 1) (Cytokine receptor family 2 member 1) (CRF2-1) (Type I interferon receptor 1)	IFNAR1 IFNAR	IFNAR1	IFNAR	Homo sapiens (Human)	9606	557
P48551	reviewed	Interferon alpha/beta receptor 2 (IFN-R-2) (IFN-alpha binding protein) (IFN-alpha/beta receptor 2) (Interferon alpha binding protein) (Type I interferon receptor 2)	IFNAR2 IFNABR IFNARB	IFNAR2	IFNABR IFNARB	Homo sapiens (Human)	9606	515
P01579	reviewed	Interferon gamma (IFN-gamma) (Immune interferon)	IFNG	IFNG		Homo sapiens (Human)	9606	166
P15260	reviewed	Interferon gamma receptor 1 (IFN-gamma receptor 1) (IFN-gamma-R1) (CDw119) (Interferon gamma receptor alpha-chain) (IFN-gamma-R-alpha) (CD antigen CD119)	IFNGR1	IFNGR1		Homo sapiens (Human)	9606	489
P38484	reviewed	Interferon gamma receptor 2 (IFN-gamma receptor 2) (IFN-gamma-R2) (Interferon gamma receptor accessory factor 1) (AF-1) (Interferon gamma receptor beta-chain) (IFN-gamma-R-beta) (Interferon gamma transducer 1)	IFNGR2 IFNGT1	IFNGR2	IFNGT1	Homo sapiens (Human)	9606	337
P08069	reviewed	Insulin-like growth factor 1 receptor (EC 2.7.10.1) (Insulin-like growth factor I receptor) (IGF-I receptor) (CD antigen CD221) [Cleaved into: Insulin-like growth factor 1 receptor alpha chain; Insulin-like growth factor 1 receptor beta chain]	IGF1R	IGF1R		Homo sapiens (Human)	9606	1367
O14920	reviewed	Inhibitor of nuclear factor kappa-B kinase subunit beta (I-kappa-B-kinase beta) (IKK-B) (IKK-beta) (IkBKB) (EC 2.7.11.10) (I-kappa-B kinase 2) (IKK2) (Nuclear factor NF-kappa-B inhibitor kinase beta) (NFKBIKB)	IKBKB IKKB	IKBKB	IKKB	Homo sapiens (Human)	9606	756
Q14626	reviewed	Interleukin-11 receptor subunit alpha (IL-11 receptor subunit alpha) (IL-11R subunit alpha) (IL-11R-alpha) (IL-11RA)	IL11RA	IL11RA		Homo sapiens (Human)	9606	422
P29460	reviewed	Interleukin-12 subunit beta (IL-12B) (Cytotoxic lymphocyte maturation factor 40 kDa subunit) (CLMF p40) (IL-12 subunit p40) (NK cell stimulatory factor chain 2) (NKSF2)	IL12B NKSF2	IL12B	NKSF2	Homo sapiens (Human)	9606	328
Q16552	reviewed	Interleukin-17A (IL-17) (IL-17A) (Cytotoxic T-lymphocyte-associated antigen 8) (CTLA-8)	IL17A CTLA8 IL17	IL17A	CTLA8 IL17	Homo sapiens (Human)	9606	155
P01584	reviewed	Interleukin-1 beta (IL-1 beta) (Catabolin)	IL1B IL1F2	IL1B	IL1F2	Homo sapiens (Human)	9606	269
P14778	reviewed	Interleukin-1 receptor type 1 (IL-1R-1) (IL-1RT-1) (IL-1RT1) (CD121 antigen-like family member A) (Interleukin-1 receptor alpha) (IL-1R-alpha) (Interleukin-1 receptor type I) (p80) (CD antigen CD121a) [Cleaved into: Interleukin-1 receptor type 1, membrane form (mIL-1R1) (mIL-1RI); Interleukin-1 receptor type 1, soluble form (sIL-1R1) (sIL-1RI)]	IL1R1 IL1R IL1RA IL1RT1	IL1R1	IL1R IL1RA IL1RT1	Homo sapiens (Human)	9606	569
Q9NPF7	reviewed	Interleukin-23 subunit alpha (IL-23 subunit alpha) (IL-23-A) (Interleukin-23 subunit p19) (IL-23p19)	IL23A SGRF UNQ2498/PRO5798	IL23A	SGRF	Homo sapiens (Human)	9606	189
P01589	reviewed	Interleukin-2 receptor subunit alpha (IL-2 receptor subunit alpha) (IL-2-RA) (IL-2R subunit alpha) (IL2-RA) (TAC antigen) (p55) (CD antigen CD25)	IL2RA	IL2RA		Homo sapiens (Human)	9606	272
P14784	reviewed	Interleukin-2 receptor subunit beta (IL-2 receptor subunit beta) (IL-2R subunit beta) (IL-2RB) (High affinity IL-2 receptor subunit beta) (Interleukin-15 receptor subunit beta) (p70-75) (p75) (CD antigen CD122)	IL2RB IL15RB	IL2RB	IL15RB	Homo sapiens (Human)	9606	551
P31785	reviewed	Cytokine receptor common subunit gamma (Interleukin-2 receptor subunit gamma) (IL-2 receptor subunit gamma) (IL-2R subunit gamma) (IL-2RG) (gammaC) (p64) (CD antigen CD132)	IL2RG	IL2RG		Homo sapiens (Human)	9606	369
P26951	reviewed	Interleukin-3 receptor subunit alpha (IL-3 receptor subunit alpha) (IL-3R subunit alpha) (IL-3R-alpha) (IL-3RA) (CD antigen CD123)	IL3RA IL3R	IL3RA	IL3R	Homo sapiens (Human)	9606	378
P05113	reviewed	Interleukin-5 (IL-5) (B-cell differentiation factor I) (Eosinophil differentiation factor) (T-cell replacing factor) (TRF)	IL5	IL5		Homo sapiens (Human)	9606	134
P05231	reviewed	Interleukin-6 (IL-6) (B-cell stimulatory factor 2) (BSF-2) (CTL differentiation factor) (CDF) (Hybridoma growth factor) (Interferon beta-2) (IFN-beta-2)	IL6 IFNB2	IL6	IFNB2	Homo sapiens (Human)	9606	212
P08887	reviewed	Interleukin-6 receptor subunit alpha (IL-6 receptor subunit alpha) (IL-6R subunit alpha) (IL-6R-alpha) (IL-6RA) (IL-6R 1) (Membrane glycoprotein 80) (gp80) (CD antigen CD126)	IL6R	IL6R		Homo sapiens (Human)	9606	468
P20839	reviewed	Inosine-5'-monophosphate dehydrogenase 1 (IMP dehydrogenase 1) (IMPD 1) (IMPDH 1) (EC 1.1.1.205) (IMPDH-I)	IMPDH1 IMPD1	IMPDH1	IMPD1	Homo sapiens (Human)	9606	514
P12268	reviewed	Inosine-5'-monophosphate dehydrogenase 2 (IMP dehydrogenase 2) (IMPD 2) (IMPDH 2) (EC 1.1.1.205) (IMPDH-II)	IMPDH2 IMPD2	IMPDH2	IMPD2	Homo sapiens (Human)	9606	514
P06213	reviewed	Insulin receptor (IR) (EC 2.7.10.1) (CD antigen CD220) [Cleaved into: Insulin receptor subunit alpha; Insulin receptor subunit beta]	INSR	INSR		Homo sapiens (Human)	9606	1382
P08514	reviewed	Integrin alpha-IIb (GPalpha IIb) (GPIIb) (Platelet membrane glycoprotein IIb) (CD antigen CD41) [Cleaved into: Integrin alpha-IIb heavy chain; Integrin alpha-IIb light chain, form 1; Integrin alpha-IIb light chain, form 2]	ITGA2B GP2B ITGAB	ITGA2B	GP2B ITGAB	Homo sapiens (Human)	9606	1039
