Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
Q99612	reviewed	Krueppel-like factor 6 (B-cell-derived protein 1) (Core promoter element-binding protein) (GC-rich sites-binding factor GBF) (Proto-oncogene BCD1) (Suppressor of tumorigenicity 12 protein) (Transcription factor Zf9)	KLF6 BCD1 COPEB CPBP ST12	KLF6	BCD1 COPEB CPBP ST12	Homo sapiens (Human)	9606	283
Q9P2G9	reviewed	Kelch-like protein 8	KLHL8 KIAA1378	KLHL8	KIAA1378	Homo sapiens (Human)	9606	620
O43240	reviewed	Kallikrein-10 (EC 3.4.21.-) (Normal epithelial cell-specific 1) (Protease serine-like 1)	KLK10 NES1 PRSSL1	KLK10	NES1 PRSSL1	Homo sapiens (Human)	9606	276
Q9UBX7	reviewed	Kallikrein-11 (hK11) (EC 3.4.21.-) (Hippostasin) (Serine protease 20) (Trypsin-like protease) [Cleaved into: Kallikrein-11 inactive chain 1; Kallikrein-11 inactive chain 2]	KLK11 PRSS20 TLSP UNQ649/PRO1279	KLK11	PRSS20 TLSP	Homo sapiens (Human)	9606	282
Q9UKR3	reviewed	Kallikrein-13 (EC 3.4.21.-) (Kallikrein-like protein 4) (KLK-L4)	KLK13 KLKL4	KLK13	KLKL4	Homo sapiens (Human)	9606	277
Q9P0G3	reviewed	Kallikrein-14 (hK14) (EC 3.4.21.-) (Kallikrein-like protein 6) (KLK-L6)	KLK14 KLKL6	KLK14	KLKL6	Homo sapiens (Human)	9606	267
Q9H2R5	reviewed	Kallikrein-15 (EC 3.4.21.-) (ACO protease)	KLK15	KLK15		Homo sapiens (Human)	9606	256
P20151	reviewed	Kallikrein-2 (EC 3.4.21.35) (Glandular kallikrein-1) (hGK-1) (Tissue kallikrein-2)	KLK2	KLK2		Homo sapiens (Human)	9606	261
P03952	reviewed	Plasma kallikrein (EC 3.4.21.34) (Fletcher factor) (Kininogenin) (Plasma prekallikrein) (PKK) [Cleaved into: Plasma kallikrein heavy chain; Plasma kallikrein light chain]	KLKB1 KLK3	KLKB1	KLK3	Homo sapiens (Human)	9606	638
P07288	reviewed	Prostate-specific antigen (PSA) (EC 3.4.21.77) (Gamma-seminoprotein) (Seminin) (Kallikrein-3) (P-30 antigen) (Semenogelase)	KLK3 APS	KLK3	APS	Homo sapiens (Human)	9606	261
Q9Y5K2	reviewed	Kallikrein-4 (EC 3.4.21.-) (Enamel matrix serine proteinase 1) (Kallikrein-like protein 1) (KLK-L1) (Prostase) (Serine protease 17)	KLK4 EMSP1 PRSS17 PSTS	KLK4	EMSP1 PRSS17 PSTS	Homo sapiens (Human)	9606	254
Q9Y337	reviewed	Kallikrein-5 (EC 3.4.21.-) (Kallikrein-like protein 2) (KLK-L2) (Stratum corneum tryptic enzyme)	KLK5 SCTE UNQ570/PRO1132	KLK5	SCTE	Homo sapiens (Human)	9606	293
Q92876	reviewed	Kallikrein-6 (EC 3.4.21.-) (Neurosin) (Protease M) (SP59) (Serine protease 18) (Serine protease 9) (Zyme)	KLK6 PRSS18 PRSS9	KLK6	PRSS18 PRSS9	Homo sapiens (Human)	9606	244
P49862	reviewed	Kallikrein-7 (hK7) (EC 3.4.21.117) (Serine protease 6) (Stratum corneum chymotryptic enzyme) (hSCCE)	KLK7 PRSS6 SCCE	KLK7	PRSS6 SCCE	Homo sapiens (Human)	9606	253
O60259	reviewed	Kallikrein-8 (hK8) (EC 3.4.21.118) (Neuropsin) (NP) (Ovasin) (Serine protease 19) (Serine protease TADG-14) (Tumor-associated differentially expressed gene 14 protein)	KLK8 NRPN PRSS19 TADG14 UNQ283/PRO322	KLK8	NRPN PRSS19 TADG14	Homo sapiens (Human)	9606	260
Q9UKQ9	reviewed	Kallikrein-9 (EC 3.4.21.-) (Kallikrein-like protein 3) (KLK-L3)	KLK9	KLK9		Homo sapiens (Human)	9606	250
P26718	reviewed	NKG2-D type II integral membrane protein (Killer cell lectin-like receptor subfamily K member 1) (NK cell receptor D) (NKG2-D-activating NK receptor) (CD antigen CD314)	KLRK1 D12S2489E NKG2D	KLRK1	D12S2489E NKG2D	Homo sapiens (Human)	9606	216
Q03164	reviewed	Histone-lysine N-methyltransferase 2A (Lysine N-methyltransferase 2A) (EC 2.1.1.43) (ALL-1) (CXXC-type zinc finger protein 7) (Myeloid/lymphoid or mixed-lineage leukemia) (Myeloid/lymphoid or mixed-lineage leukemia protein 1) (Trithorax-like protein) (Zinc finger protein HRX) [Cleaved into: MLL cleavage product N320 (N-terminal cleavage product of 320 kDa) (p320); MLL cleavage product C180 (C-terminal cleavage product of 180 kDa) (p180)]	KMT2A ALL1 CXXC7 HRX HTRX MLL MLL1 TRX1	KMT2A	ALL1 CXXC7 HRX HTRX MLL MLL1 TRX1	Homo sapiens (Human)	9606	3969
Q9UMN6	reviewed	Histone-lysine N-methyltransferase 2B (Lysine N-methyltransferase 2B) (EC 2.1.1.43) (Myeloid/lymphoid or mixed-lineage leukemia protein 4) (Trithorax homolog 2) (WW domain-binding protein 7) (WBP-7)	KMT2B HRX2 KIAA0304 MLL2 MLL4 TRX2 WBP7	KMT2B	HRX2 KIAA0304 MLL2 MLL4 TRX2 WBP7	Homo sapiens (Human)	9606	2715
Q8NEZ4	reviewed	Histone-lysine N-methyltransferase 2C (Lysine N-methyltransferase 2C) (EC 2.1.1.43) (Homologous to ALR protein) (Myeloid/lymphoid or mixed-lineage leukemia protein 3)	KMT2C HALR KIAA1506 MLL3	KMT2C	HALR KIAA1506 MLL3	Homo sapiens (Human)	9606	4911
O14686	reviewed	Histone-lysine N-methyltransferase 2D (Lysine N-methyltransferase 2D) (EC 2.1.1.43) (ALL1-related protein) (Myeloid/lymphoid or mixed-lineage leukemia protein 2)	KMT2D ALR MLL2 MLL4	KMT2D	ALR MLL2 MLL4	Homo sapiens (Human)	9606	5537
Q8NG31	reviewed	Kinetochore scaffold 1 (ALL1-fused gene from chromosome 15q14 protein) (AF15q14) (Bub-linking kinetochore protein) (Blinkin) (Cancer susceptibility candidate gene 5 protein) (Cancer/testis antigen 29) (CT29) (Kinetochore-null protein 1) (Protein CASC5) (Protein D40/AF15q14)	KNL1 CASC5 KIAA1570	KNL1	CASC5 KIAA1570	Homo sapiens (Human)	9606	2342
P01116	reviewed	GTPase KRas (K-Ras 2) (Ki-Ras) (c-K-ras) (c-Ki-ras) [Cleaved into: GTPase KRas, N-terminally processed]	KRAS KRAS2 RASK2	KRAS	KRAS2 RASK2	Homo sapiens (Human)	9606	189
P13646	reviewed	Keratin, type I cytoskeletal 13 (Cytokeratin-13) (CK-13) (Keratin-13) (K13)	KRT13	KRT13		Homo sapiens (Human)	9606	458
P02533	reviewed	Keratin, type I cytoskeletal 14 (Cytokeratin-14) (CK-14) (Keratin-14) (K14)	KRT14	KRT14		Homo sapiens (Human)	9606	472
P19012	reviewed	Keratin, type I cytoskeletal 15 (Cytokeratin-15) (CK-15) (Keratin-15) (K15)	KRT15 KRTB	KRT15	KRTB	Homo sapiens (Human)	9606	456
Q04695	reviewed	Keratin, type I cytoskeletal 17 (39.1) (Cytokeratin-17) (CK-17) (Keratin-17) (K17)	KRT17	KRT17		Homo sapiens (Human)	9606	432
P05783	reviewed	Keratin, type I cytoskeletal 18 (Cell proliferation-inducing gene 46 protein) (Cytokeratin-18) (CK-18) (Keratin-18) (K18)	KRT18 CYK18 PIG46	KRT18	CYK18	Homo sapiens (Human)	9606	430
P08727	reviewed	Keratin, type I cytoskeletal 19 (Cytokeratin-19) (CK-19) (Keratin-19) (K19)	KRT19	KRT19		Homo sapiens (Human)	9606	400
P19013	reviewed	Keratin, type II cytoskeletal 4 (Cytokeratin-4) (CK-4) (Keratin-4) (K4) (Type-II keratin Kb4)	KRT4 CYK4	KRT4	CYK4	Homo sapiens (Human)	9606	534
P05787	reviewed	Keratin, type II cytoskeletal 8 (Cytokeratin-8) (CK-8) (Keratin-8) (K8) (Type-II keratin Kb8)	KRT8 CYK8	KRT8	CYK8	Homo sapiens (Human)	9606	483
Q86UP2	reviewed	Kinectin (CG-1 antigen) (Kinesin receptor)	KTN1 CG1 KIAA0004	KTN1	CG1 KIAA0004	Homo sapiens (Human)	9606	1357
P00709	reviewed	Alpha-lactalbumin (Lactose synthase B protein) (Lysozyme-like protein 7)	LALBA LYZL7	LALBA	LYZL7	Homo sapiens (Human)	9606	142
P07942	reviewed	Laminin subunit beta-1 (Laminin B1 chain) (Laminin-1 subunit beta) (Laminin-10 subunit beta) (Laminin-12 subunit beta) (Laminin-2 subunit beta) (Laminin-6 subunit beta) (Laminin-8 subunit beta)	LAMB1	LAMB1		Homo sapiens (Human)	9606	1786
P11047	reviewed	Laminin subunit gamma-1 (Laminin B2 chain) (Laminin-1 subunit gamma) (Laminin-10 subunit gamma) (Laminin-11 subunit gamma) (Laminin-2 subunit gamma) (Laminin-3 subunit gamma) (Laminin-4 subunit gamma) (Laminin-6 subunit gamma) (Laminin-7 subunit gamma) (Laminin-8 subunit gamma) (Laminin-9 subunit gamma) (S-laminin subunit gamma) (S-LAM gamma)	LAMC1 LAMB2	LAMC1	LAMB2	Homo sapiens (Human)	9606	1609
Q14847	reviewed	LIM and SH3 domain protein 1 (LASP-1) (Metastatic lymph node gene 50 protein) (MLN 50)	LASP1 MLN50	LASP1	MLN50	Homo sapiens (Human)	9606	261
P06239	reviewed	Tyrosine-protein kinase Lck (EC 2.7.10.2) (Leukocyte C-terminal Src kinase) (LSK) (Lymphocyte cell-specific protein-tyrosine kinase) (Protein YT16) (Proto-oncogene Lck) (T cell-specific protein-tyrosine kinase) (p56-LCK)	LCK	LCK		Homo sapiens (Human)	9606	509
P31025	reviewed	Lipocalin-1 (Tear lipocalin) (Tlc) (Tear prealbumin) (TP) (von Ebner gland protein) (VEG protein)	LCN1 VEGP	LCN1	VEGP	Homo sapiens (Human)	9606	176
P13796	reviewed	Plastin-2 (L-plastin) (LC64P) (Lymphocyte cytosolic protein 1) (LCP-1)	LCP1 PLS2	LCP1	PLS2	Homo sapiens (Human)	9606	627
Q6UWM7	reviewed	Lactase-like protein (Klotho/lactase-phlorizin hydrolase-related protein)	LCTL KLPH UNQ3022/PRO9820	LCTL	KLPH	Homo sapiens (Human)	9606	567
P00338	reviewed	L-lactate dehydrogenase A chain (LDH-A) (EC 1.1.1.27) (Cell proliferation-inducing gene 19 protein) (LDH muscle subunit) (LDH-M) (Renal carcinoma antigen NY-REN-59)	LDHA PIG19	LDHA		Homo sapiens (Human)	9606	332
Q9UJU2	reviewed	Lymphoid enhancer-binding factor 1 (LEF-1) (T cell-specific transcription factor 1-alpha) (TCF1-alpha)	LEF1	LEF1		Homo sapiens (Human)	9606	399
P41159	reviewed	Leptin (Obese protein) (Obesity factor)	LEP OB OBS	LEP	OB OBS	Homo sapiens (Human)	9606	167
O15243	reviewed	Leptin receptor gene-related protein (Endospanin-1) (Leptin receptor overlapping transcript protein) (OB-R gene-related protein) (OB-RGRP)	LEPROT LEPR OBR	LEPROT	LEPR OBR	Homo sapiens (Human)	9606	131
P48357	reviewed	Leptin receptor (LEP-R) (HuB219) (OB receptor) (OB-R) (CD antigen CD295)	LEPR DB OBR	LEPR	DB OBR	Homo sapiens (Human)	9606	1165
P17931	reviewed	Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen)	LGALS3 MAC2	LGALS3	MAC2	Homo sapiens (Human)	9606	250
Q08380	reviewed	Galectin-3-binding protein (Basement membrane autoantigen p105) (Lectin galactoside-binding soluble 3-binding protein) (Mac-2-binding protein) (MAC2BP) (Mac-2 BP) (Tumor-associated antigen 90K)	LGALS3BP M2BP	LGALS3BP	M2BP	Homo sapiens (Human)	9606	585
P56470	reviewed	Galectin-4 (Gal-4) (Antigen NY-CO-27) (L-36 lactose-binding protein) (L36LBP) (Lactose-binding lectin 4)	LGALS4	LGALS4		Homo sapiens (Human)	9606	323
O95970	reviewed	Leucine-rich glioma-inactivated protein 1 (Epitempin-1)	LGI1 EPT UNQ775/PRO1569	LGI1	EPT	Homo sapiens (Human)	9606	557
Q99538	reviewed	Legumain (EC 3.4.22.34) (Asparaginyl endopeptidase) (Protease, cysteine 1)	LGMN PRSC1	LGMN	PRSC1	Homo sapiens (Human)	9606	433
P01229	reviewed	Lutropin subunit beta (Lutropin beta chain) (Luteinizing hormone subunit beta) (LH-B) (LSH-B) (LSH-beta)	LHB	LHB		Homo sapiens (Human)	9606	141
Q9Y693	reviewed	LHFPL tetraspan subfamily member 6 protein (Lipoma HMGIC fusion partner)	LHFPL6 LHFP	LHFPL6	LHFP	Homo sapiens (Human)	9606	200
P48742	reviewed	LIM/homeobox protein Lhx1 (LIM homeobox protein 1) (Homeobox protein Lim-1) (hLim-1)	LHX1 LIM-1 LIM1	LHX1	LIM-1 LIM1	Homo sapiens (Human)	9606	406
P15018	reviewed	Leukemia inhibitory factor (LIF) (Differentiation-stimulating factor) (D factor) (Melanoma-derived LPL inhibitor) (MLPLI) (Emfilermin)	LIF HILDA	LIF	HILDA	Homo sapiens (Human)	9606	202
P42702	reviewed	Leukemia inhibitory factor receptor (LIF receptor) (LIF-R) (CD antigen CD118)	LIFR	LIFR		Homo sapiens (Human)	9606	1097
P49917	reviewed	DNA ligase 4 (EC 6.5.1.1) (DNA ligase IV) (Polydeoxyribonucleotide synthase [ATP] 4)	LIG4	LIG4		Homo sapiens (Human)	9606	911
P53667	reviewed	LIM domain kinase 1 (LIMK-1) (EC 2.7.11.1)	LIMK1 LIMK	LIMK1	LIMK	Homo sapiens (Human)	9606	647
P02545	reviewed	Prelamin-A/C [Cleaved into: Lamin-A/C (70 kDa lamin) (Renal carcinoma antigen NY-REN-32)]	LMNA LMN1	LMNA	LMN1	Homo sapiens (Human)	9606	664
P25800	reviewed	Rhombotin-1 (Cysteine-rich protein TTG-1) (LIM domain only protein 1) (LMO-1) (T-cell translocation protein 1)	LMO1 RBTN1 RHOM1 TTG1	LMO1	RBTN1 RHOM1 TTG1	Homo sapiens (Human)	9606	156
P25791	reviewed	Rhombotin-2 (Cysteine-rich protein TTG-2) (LIM domain only protein 2) (LMO-2) (T-cell translocation protein 2)	LMO2 RBTN2 RBTNL1 RHOM2 TTG2	LMO2	RBTN2 RBTNL1 RHOM2 TTG2	Homo sapiens (Human)	9606	158
Q93052	reviewed	Lipoma-preferred partner (LIM domain-containing preferred translocation partner in lipoma)	LPP	LPP		Homo sapiens (Human)	9606	612
Q6UXM1	reviewed	Leucine-rich repeats and immunoglobulin-like domains protein 3 (LIG-3)	LRIG3 LIG3 UNQ287/PRO326/PRO335	LRIG3	LIG3	Homo sapiens (Human)	9606	1119
Q9NZR2	reviewed	Low-density lipoprotein receptor-related protein 1B (LRP-1B) (Low-density lipoprotein receptor-related protein-deleted in tumor) (LRP-DIT)	LRP1B LRPDIT	LRP1B	LRPDIT	Homo sapiens (Human)	9606	4599
O75581	reviewed	Low-density lipoprotein receptor-related protein 6 (LRP-6)	LRP6	LRP6		Homo sapiens (Human)	9606	1613
Q5S007	reviewed	Leucine-rich repeat serine/threonine-protein kinase 2 (EC 2.7.11.1) (Dardarin)	LRRK2 PARK8	LRRK2	PARK8	Homo sapiens (Human)	9606	2527
Q8ND56	reviewed	Protein LSM14 homolog A (Protein FAM61A) (Protein SCD6 homolog) (Putative alpha-synuclein-binding protein) (AlphaSNBP) (RNA-associated protein 55A) (hRAP55) (hRAP55A)	LSM14A C19orf13 FAM61A RAP55 RAP55A	LSM14A	C19orf13 FAM61A RAP55 RAP55A	Homo sapiens (Human)	9606	463
P01374	reviewed	Lymphotoxin-alpha (LT-alpha) (TNF-beta) (Tumor necrosis factor ligand superfamily member 1)	LTA TNFB TNFSF1	LTA	TNFB TNFSF1	Homo sapiens (Human)	9606	205
P09960	reviewed	Leukotriene A-4 hydrolase (LTA-4 hydrolase) (EC 3.3.2.6) (Leukotriene A(4) hydrolase)	LTA4H LTA4	LTA4H	LTA4	Homo sapiens (Human)	9606	611
Q06643	reviewed	Lymphotoxin-beta (LT-beta) (Tumor necrosis factor C) (TNF-C) (Tumor necrosis factor ligand superfamily member 3)	LTB TNFC TNFSF3	LTB	TNFC TNFSF3	Homo sapiens (Human)	9606	244
P36941	reviewed	Tumor necrosis factor receptor superfamily member 3 (Lymphotoxin-beta receptor) (Tumor necrosis factor C receptor) (Tumor necrosis factor receptor 2-related protein) (Tumor necrosis factor receptor type III) (TNF-RIII) (TNFR-III)	LTBR D12S370 TNFCR TNFR3 TNFRSF3	LTBR	D12S370 TNFCR TNFR3 TNFRSF3	Homo sapiens (Human)	9606	435
P02788	reviewed	Lactotransferrin (Lactoferrin) (EC 3.4.21.-) (Growth-inhibiting protein 12) (Talalactoferrin) [Cleaved into: Lactoferricin-H (Lfcin-H); Kaliocin-1; Lactoferroxin-A; Lactoferroxin-B; Lactoferroxin-C]	LTF GIG12 LF	LTF	GIG12 LF	Homo sapiens (Human)	9606	710
P51884	reviewed	Lumican (Keratan sulfate proteoglycan lumican) (KSPG lumican)	LUM LDC SLRR2D	LUM	LDC SLRR2D	Homo sapiens (Human)	9606	338
P12980	reviewed	Protein lyl-1 (Class A basic helix-loop-helix protein 18) (bHLHa18) (Lymphoblastic leukemia-derived sequence 1)	LYL1 BHLHA18	LYL1	BHLHA18	Homo sapiens (Human)	9606	280
P07948	reviewed	Tyrosine-protein kinase Lyn (EC 2.7.10.2) (Lck/Yes-related novel protein tyrosine kinase) (V-yes-1 Yamaguchi sarcoma viral related oncogene homolog) (p53Lyn) (p56Lyn)	LYN JTK8	LYN	JTK8	Homo sapiens (Human)	9606	512
Q8N653	reviewed	Leucine-zipper-like transcriptional regulator 1 (LZTR-1)	LZTR1 TCFL2	LZTR1	TCFL2	Homo sapiens (Human)	9606	840
Q13257	reviewed	Mitotic spindle assembly checkpoint protein MAD2A (HsMAD2) (Mitotic arrest deficient 2-like protein 1) (MAD2-like protein 1)	MAD2L1 MAD2	MAD2L1	MAD2	Homo sapiens (Human)	9606	205
Q9UI95	reviewed	Mitotic spindle assembly checkpoint protein MAD2B (Mitotic arrest deficient 2-like protein 2) (MAD2-like protein 2) (REV7 homolog) (hREV7)	MAD2L2 MAD2B REV7	MAD2L2	MAD2B REV7	Homo sapiens (Human)	9606	211
O75444	reviewed	Transcription factor Maf (Proto-oncogene c-Maf) (V-maf musculoaponeurotic fibrosarcoma oncogene homolog)	MAF	MAF		Homo sapiens (Human)	9606	373
Q9Y5Q3	reviewed	Transcription factor MafB (Maf-B) (V-maf musculoaponeurotic fibrosarcoma oncogene homolog B)	MAFB KRML	MAFB	KRML	Homo sapiens (Human)	9606	323
P43357	reviewed	Melanoma-associated antigen 3 (Antigen MZ2-D) (Cancer/testis antigen 1.3) (CT1.3) (MAGE-3 antigen)	MAGEA3 MAGE3	MAGEA3	MAGE3	Homo sapiens (Human)	9606	314
P43358	reviewed	Melanoma-associated antigen 4 (Cancer/testis antigen 1.4) (CT1.4) (MAGE-4 antigen) (MAGE-41 antigen) (MAGE-X2 antigen)	MAGEA4 MAGE4	MAGEA4	MAGE4	Homo sapiens (Human)	9606	317
P43360	reviewed	Melanoma-associated antigen 6 (Cancer/testis antigen 1.6) (CT1.6) (MAGE-6 antigen) (MAGE3B antigen)	MAGEA6 MAGE6	MAGEA6	MAGE6	Homo sapiens (Human)	9606	314
Q9BZ81	reviewed	Melanoma-associated antigen B5 (Cancer/testis antigen 3.3) (CT3.3) (MAGE-B5 antigen)	MAGEB5	MAGEB5		Homo sapiens (Human)	9606	275
Q8N7X4	reviewed	Melanoma-associated antigen B6 (Cancer/testis antigen 3.4) (CT3.4) (MAGE-B6 antigen)	MAGEB6	MAGEB6		Homo sapiens (Human)	9606	407
O60732	reviewed	Melanoma-associated antigen C1 (Cancer/testis antigen 7.1) (CT7.1) (MAGE-C1 antigen)	MAGEC1	MAGEC1		Homo sapiens (Human)	9606	1142
Q9UBF1	reviewed	Melanoma-associated antigen C2 (Cancer/testis antigen 10) (CT10) (Hepatocellular carcinoma-associated antigen 587) (MAGE-C2 antigen) (MAGE-E1 antigen)	MAGEC2 HCA587 MAGEE1	MAGEC2	HCA587 MAGEE1	Homo sapiens (Human)	9606	373
Q8TD91	reviewed	Melanoma-associated antigen C3 (Cancer/testis antigen 7.2) (CT7.2) (Hepatocellular carcinoma-associated antigen 2) (MAGE-C3 antigen)	MAGEC3 HCA2	MAGEC3	HCA2	Homo sapiens (Human)	9606	643
Q9Y5V3	reviewed	Melanoma-associated antigen D1 (MAGE tumor antigen CCF) (MAGE-D1 antigen) (Neurotrophin receptor-interacting MAGE homolog)	MAGED1 NRAGE PP2250 PRO2292	MAGED1	NRAGE	Homo sapiens (Human)	9606	778
Q9UNF1	reviewed	Melanoma-associated antigen D2 (11B6) (Breast cancer-associated gene 1 protein) (BCG-1) (Hepatocellular carcinoma-associated protein JCL-1) (MAGE-D2 antigen)	MAGED2 BCG1	MAGED2	BCG1	Homo sapiens (Human)	9606	606
Q6P9H4	reviewed	Connector enhancer of kinase suppressor of ras 3 (Connector enhancer of KSR 3) (CNK homolog protein 3) (CNK3) (CNKSR family member 3) (Maguin-like protein)	CNKSR3 MAGI1	CNKSR3	MAGI1	Homo sapiens (Human)	9606	555
Q96QZ7	reviewed	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1 (Atrophin-1-interacting protein 3) (AIP-3) (BAI1-associated protein 1) (BAP-1) (Membrane-associated guanylate kinase inverted 1) (MAGI-1) (Trinucleotide repeat-containing gene 19 protein) (WW domain-containing protein 3) (WWP3)	MAGI1 AIP3 BAIAP1 BAP1 TNRC19	MAGI1	AIP3 BAIAP1 BAP1 TNRC19	Homo sapiens (Human)	9606	1491
Q9UDY8	reviewed	Mucosa-associated lymphoid tissue lymphoma translocation protein 1 (EC 3.4.22.-) (MALT lymphoma-associated translocation) (Paracaspase)	MALT1 MLT	MALT1	MLT	Homo sapiens (Human)	9606	824
Q8IZL2	reviewed	Mastermind-like protein 2 (Mam-2)	MAML2 KIAA1819	MAML2	KIAA1819	Homo sapiens (Human)	9606	1156
Q02750	reviewed	Dual specificity mitogen-activated protein kinase kinase 1 (MAP kinase kinase 1) (MAPKK 1) (MKK1) (EC 2.7.12.2) (ERK activator kinase 1) (MAPK/ERK kinase 1) (MEK 1)	MAP2K1 MEK1 PRKMK1	MAP2K1	MEK1 PRKMK1	Homo sapiens (Human)	9606	393
P36507	reviewed	Dual specificity mitogen-activated protein kinase kinase 2 (MAP kinase kinase 2) (MAPKK 2) (EC 2.7.12.2) (ERK activator kinase 2) (MAPK/ERK kinase 2) (MEK 2)	MAP2K2 MEK2 MKK2 PRKMK2	MAP2K2	MEK2 MKK2 PRKMK2	Homo sapiens (Human)	9606	400
P45985	reviewed	Dual specificity mitogen-activated protein kinase kinase 4 (MAP kinase kinase 4) (MAPKK 4) (EC 2.7.12.2) (JNK-activating kinase 1) (MAPK/ERK kinase 4) (MEK 4) (SAPK/ERK kinase 1) (SEK1) (Stress-activated protein kinase kinase 1) (SAPK kinase 1) (SAPKK-1) (SAPKK1) (c-Jun N-terminal kinase kinase 1) (JNKK)	MAP2K4 JNKK1 MEK4 MKK4 PRKMK4 SEK1 SERK1 SKK1	MAP2K4	JNKK1 MEK4 MKK4 PRKMK4 SEK1 SERK1 SKK1	Homo sapiens (Human)	9606	399
Q13233	reviewed	Mitogen-activated protein kinase kinase kinase 1 (EC 2.7.11.25) (MAPK/ERK kinase kinase 1) (MEK kinase 1) (MEKK 1)	MAP3K1 MAPKKK1 MEKK MEKK1	MAP3K1	MAPKKK1 MEKK MEKK1	Homo sapiens (Human)	9606	1512
O43283	reviewed	Mitogen-activated protein kinase kinase kinase 13 (EC 2.7.11.25) (Leucine zipper-bearing kinase) (Mixed lineage kinase) (MLK)	MAP3K13 LZK	MAP3K13	LZK	Homo sapiens (Human)	9606	966
Q99759	reviewed	Mitogen-activated protein kinase kinase kinase 3 (EC 2.7.11.25) (MAPK/ERK kinase kinase 3) (MEK kinase 3) (MEKK 3)	MAP3K3 MAPKKK3 MEKK3	MAP3K3	MAPKKK3 MEKK3	Homo sapiens (Human)	9606	626
Q9Y6R4	reviewed	Mitogen-activated protein kinase kinase kinase 4 (EC 2.7.11.25) (MAP three kinase 1) (MAPK/ERK kinase kinase 4) (MEK kinase 4) (MEKK 4)	MAP3K4 KIAA0213 MAPKKK4 MEKK4 MTK1	MAP3K4	KIAA0213 MAPKKK4 MEKK4 MTK1	Homo sapiens (Human)	9606	1608
Q8IVH8	reviewed	Mitogen-activated protein kinase kinase kinase kinase 3 (EC 2.7.11.1) (Germinal center kinase-related protein kinase) (GLK) (MAPK/ERK kinase kinase kinase 3) (MEK kinase kinase 3) (MEKKK 3)	MAP4K3 RAB8IPL1	MAP4K3	RAB8IPL1	Homo sapiens (Human)	9606	894
P28482	reviewed	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)	MAPK1 ERK2 PRKM1 PRKM2	MAPK1	ERK2 PRKM1 PRKM2	Homo sapiens (Human)	9606	360
Q16539	reviewed	Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14) (EC 2.7.11.24) (Cytokine suppressive anti-inflammatory drug-binding protein) (CSAID-binding protein) (CSBP) (MAP kinase MXI2) (MAX-interacting protein 2) (Mitogen-activated protein kinase p38 alpha) (MAP kinase p38 alpha) (Stress-activated protein kinase 2a) (SAPK2a)	MAPK14 CSBP CSBP1 CSBP2 CSPB1 MXI2 SAPK2A	MAPK14	CSBP CSBP1 CSBP2 CSPB1 MXI2 SAPK2A	Homo sapiens (Human)	9606	360
P27361	reviewed	Mitogen-activated protein kinase 3 (MAP kinase 3) (MAPK 3) (EC 2.7.11.24) (ERT2) (Extracellular signal-regulated kinase 1) (ERK-1) (Insulin-stimulated MAP2 kinase) (MAP kinase isoform p44) (p44-MAPK) (Microtubule-associated protein 2 kinase) (p44-ERK1)	MAPK3 ERK1 PRKM3	MAPK3	ERK1 PRKM3	Homo sapiens (Human)	9606	379
Q13164	reviewed	Mitogen-activated protein kinase 7 (MAP kinase 7) (MAPK 7) (EC 2.7.11.24) (Big MAP kinase 1) (BMK-1) (Extracellular signal-regulated kinase 5) (ERK-5)	MAPK7 BMK1 ERK5 PRKM7	MAPK7	BMK1 ERK5 PRKM7	Homo sapiens (Human)	9606	816
P45983	reviewed	Mitogen-activated protein kinase 8 (MAP kinase 8) (MAPK 8) (EC 2.7.11.24) (JNK-46) (Stress-activated protein kinase 1c) (SAPK1c) (Stress-activated protein kinase JNK1) (c-Jun N-terminal kinase 1)	MAPK8 JNK1 PRKM8 SAPK1 SAPK1C	MAPK8	JNK1 PRKM8 SAPK1 SAPK1C	Homo sapiens (Human)	9606	427
Q9UQF2	reviewed	C-Jun-amino-terminal kinase-interacting protein 1 (JIP-1) (JNK-interacting protein 1) (Islet-brain 1) (IB-1) (JNK MAP kinase scaffold protein 1) (Mitogen-activated protein kinase 8-interacting protein 1)	MAPK8IP1 IB1 JIP1 PRKM8IP	MAPK8IP1	IB1 JIP1 PRKM8IP	Homo sapiens (Human)	9606	711
P49137	reviewed	MAP kinase-activated protein kinase 2 (MAPK-activated protein kinase 2) (MAPKAP kinase 2) (MAPKAP-K2) (MAPKAPK-2) (MK-2) (MK2) (EC 2.7.11.1)	MAPKAPK2	MAPKAPK2		Homo sapiens (Human)	9606	400
