Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
O95013	reviewed	Olfactory receptor 4F21	OR4F21 OR4F21P	OR4F21	OR4F21P	Homo sapiens (Human)	9606	312
Q8NGJ7	reviewed	Olfactory receptor 51A2	OR51A2	OR51A2		Homo sapiens (Human)	9606	313
Q8NGJ6	reviewed	Olfactory receptor 51A4	OR51A4	OR51A4		Homo sapiens (Human)	9606	313
Q8NH64	reviewed	Olfactory receptor 51A7 (Olfactory receptor OR11-27)	OR51A7	OR51A7		Homo sapiens (Human)	9606	312
Q9Y5P1	reviewed	Olfactory receptor 51B2 (Odorant receptor HOR5'beta3) (Olfactory receptor 51B1)	OR51B2 OR51B1P	OR51B2	OR51B1P	Homo sapiens (Human)	9606	312
Q9Y5P0	reviewed	Olfactory receptor 51B4 (Odorant receptor HOR5'beta1)	OR51B4	OR51B4		Homo sapiens (Human)	9606	310
Q9H339	reviewed	Olfactory receptor 51B5 (Odorant receptor HOR5'beta5) (Olfactory receptor OR11-37)	OR51B5	OR51B5		Homo sapiens (Human)	9606	312
Q9H340	reviewed	Olfactory receptor 51B6 (Odorant receptor HOR5'beta6)	OR51B6	OR51B6		Homo sapiens (Human)	9606	312
Q8NGF3	reviewed	Olfactory receptor 51D1 (Olfactory receptor OR11-14)	OR51D1	OR51D1		Homo sapiens (Human)	9606	324
Q8TCB6	reviewed	Olfactory receptor 51E1 (D-GPCR) (G-protein coupled receptor 164) (Olfactory receptor 52A3) (Prostate-overexpressed G protein-coupled receptor) (Prostate-specific G protein-coupled receptor 2)	OR51E1 GPR164 OR51E1P OR52A3P POGR PSGR2	OR51E1	GPR164 OR51E1P OR52A3P POGR PSGR2	Homo sapiens (Human)	9606	317
Q9H255	reviewed	Olfactory receptor 51E2 (HPRAJ) (Olfactory receptor OR11-16) (Prostate-specific G-protein coupled receptor)	OR51E2 PSGR	OR51E2	PSGR	Homo sapiens (Human)	9606	320
Q8NH61	reviewed	Olfactory receptor 51F2 (Olfactory receptor OR11-23)	OR51F2	OR51F2		Homo sapiens (Human)	9606	342
Q8NGK1	reviewed	Olfactory receptor 51G1 (Olfactory receptor 51G3) (Olfactory receptor OR11-29)	OR51G1 OR51G3P	OR51G1	OR51G3P	Homo sapiens (Human)	9606	321
Q8NGK0	reviewed	Olfactory receptor 51G2 (Olfactory receptor OR11-28)	OR51G2	OR51G2		Homo sapiens (Human)	9606	314
Q8NH63	reviewed	Olfactory receptor 51H1 (Olfactory receptor OR11-25)	OR51H1 OR51H1P	OR51H1	OR51H1P	Homo sapiens (Human)	9606	302
Q9H343	reviewed	Olfactory receptor 51I1 (Odorant receptor HOR5'beta11) (Olfactory receptor OR11-39)	OR51I1	OR51I1		Homo sapiens (Human)	9606	314
Q9H344	reviewed	Olfactory receptor 51I2 (Odorant receptor HOR5'beta12) (Olfactory receptor OR11-38)	OR51I2	OR51I2		Homo sapiens (Human)	9606	312
Q9H342	reviewed	Olfactory receptor 51J1 (Odorant receptor HOR5'beta8) (Olfactory receptor 51J2)	OR51J1 OR51J1P OR51J2	OR51J1	OR51J1P OR51J2	Homo sapiens (Human)	9606	316
Q8NGJ5	reviewed	Olfactory receptor 51L1 (Olfactory receptor OR11-31)	OR51L1	OR51L1		Homo sapiens (Human)	9606	315
Q9H341	reviewed	Olfactory receptor 51M1 (Odorant receptor HOR5'beta7) (Olfactory receptor OR11-40)	OR51M1	OR51M1		Homo sapiens (Human)	9606	326
Q8NH59	reviewed	Olfactory receptor 51Q1	OR51Q1	OR51Q1		Homo sapiens (Human)	9606	317
Q8NGJ8	reviewed	Olfactory receptor 51S1 (Olfactory receptor OR11-24)	OR51S1	OR51S1		Homo sapiens (Human)	9606	323
Q8NGW1	reviewed	Olfactory receptor 6B3 (Olfactory receptor OR2-2)	OR6B3 OR6B3P	OR6B3	OR6B3P	Homo sapiens (Human)	9606	331
Q8NGN8	reviewed	Putative olfactory receptor 4A4 (Olfactory receptor OR11-107)	OR4A4P	OR4A4P		Homo sapiens (Human)	9606	299
Q8NGE1	reviewed	Olfactory receptor 6C4 (Olfactory receptor OR12-10)	OR6C4	OR6C4		Homo sapiens (Human)	9606	309
A6NF89	reviewed	Olfactory receptor 6C6	OR6C6	OR6C6		Homo sapiens (Human)	9606	314
Q8NGZ6	reviewed	Olfactory receptor 6F1 (Olfactory receptor OR1-38)	OR6F1	OR6F1		Homo sapiens (Human)	9606	308
O95371	reviewed	Olfactory receptor 2C1 (OLFmf3) (Olfactory receptor 2C2) (Olfactory receptor OR16-1) (Olfactory receptor OR16-2)	OR2C1 OR2C2P	OR2C1	OR2C2P	Homo sapiens (Human)	9606	312
Q8NGM1	reviewed	Olfactory receptor 4C15 (Olfactory receptor OR11-127) (Olfactory receptor OR11-134)	OR4C15	OR4C15		Homo sapiens (Human)	9606	316
Q8NGI9	reviewed	Olfactory receptor 5A2 (Olfactory receptor OR11-248)	OR5A2	OR5A2		Homo sapiens (Human)	9606	324
Q8NGI6	reviewed	Olfactory receptor 4D10 (Olfactory receptor OR11-251)	OR4D10 OR4D10P	OR4D10	OR4D10P	Homo sapiens (Human)	9606	311
P0C7N1	reviewed	Olfactory receptor 8U8	OR8U8	OR8U8		Homo sapiens (Human)	9606	319
Q9GZK6	reviewed	Olfactory receptor 2J1 (Hs6M1-4) (Olfactory receptor 6-5) (OR6-5)	OR2J1 OR2J1P	OR2J1	OR2J1P	Homo sapiens (Human)	9606	312
Q8NGS2	reviewed	Olfactory receptor 1J2 (HSA5) (HTPCRX15) (OST044) (Olfactory receptor 1J3) (Olfactory receptor 1J5) (Olfactory receptor OR9-19)	OR1J2 OR1J3 OR1J5	OR1J2	OR1J3 OR1J5	Homo sapiens (Human)	9606	313
Q8NGR3	reviewed	Olfactory receptor 1K1	OR1K1	OR1K1		Homo sapiens (Human)	9606	316
Q8NGV7	reviewed	Olfactory receptor 5H2 (Olfactory receptor OR3-10)	OR5H2	OR5H2		Homo sapiens (Human)	9606	314
Q8NHB8	reviewed	Olfactory receptor 5K2 (Olfactory receptor OR3-9)	OR5K2	OR5K2		Homo sapiens (Human)	9606	316
A6NMS3	reviewed	Olfactory receptor 5K4	OR5K4	OR5K4		Homo sapiens (Human)	9606	321
Q8NGL2	reviewed	Olfactory receptor 5L1 (OST262) (Olfactory receptor OR11-151)	OR5L1	OR5L1		Homo sapiens (Human)	9606	311
Q8NGL0	reviewed	Olfactory receptor 5L2 (HTPCRX16) (Olfactory receptor OR11-153)	OR5L2	OR5L2		Homo sapiens (Human)	9606	311
Q8NGY9	reviewed	Olfactory receptor 2L8 (Olfactory receptor OR1-46)	OR2L8	OR2L8		Homo sapiens (Human)	9606	312
Q8NG83	reviewed	Olfactory receptor 2M3 (Olfactory receptor 2M6) (Olfactory receptor OR1-54)	OR2M3 OR2M3P OR2M6	OR2M3	OR2M3P OR2M6	Homo sapiens (Human)	9606	312
Q8NGP3	reviewed	Olfactory receptor 5M9 (Olfactory receptor OR11-190)	OR5M9	OR5M9		Homo sapiens (Human)	9606	310
Q8WZ92	reviewed	Olfactory receptor 5P2 (Olfactory receptor-like protein JCG3)	OR5P2	OR5P2		Homo sapiens (Human)	9606	322
Q8NH69	reviewed	Olfactory receptor 5W2 (Olfactory receptor 5W3) (Olfactory receptor OR11-155)	OR5W2 OR5W2P OR5W3P	OR5W2	OR5W2P OR5W3P	Homo sapiens (Human)	9606	310
P47883	reviewed	Putative olfactory receptor 3A4 (Olfactory receptor 17-24) (OR17-24) (Olfactory receptor 3A5)	OR3A4P OR3A4 OR3A5P	OR3A4P	OR3A4 OR3A5P	Homo sapiens (Human)	9606	348
Q9Y585	reviewed	Olfactory receptor 1A2 (Olfactory receptor 17-6) (OR17-6) (Olfactory receptor OR17-10)	OR1A2	OR1A2		Homo sapiens (Human)	9606	309
Q8NGR6	reviewed	Olfactory receptor 1B1 (Olfactory receptor 9-B) (OR9-B) (Olfactory receptor OR9-26)	OR1B1	OR1B1		Homo sapiens (Human)	9606	318
Q8NGG4	reviewed	Olfactory receptor 8H1 (Olfactory receptor OR11-180)	OR8H1	OR8H1		Homo sapiens (Human)	9606	311
O95006	reviewed	Olfactory receptor 2F2 (Olfactory receptor 7-1) (OR7-1) (Olfactory receptor OR7-6)	OR2F2	OR2F2		Homo sapiens (Human)	9606	317
Q8NGN1	reviewed	Olfactory receptor 6T1 (Olfactory receptor OR11-277)	OR6T1	OR6T1		Homo sapiens (Human)	9606	323
P0C645	reviewed	Olfactory receptor 4E1 (Olfactory receptor OR14-43)	OR4E1 OR4E1P	OR4E1	OR4E1P	Homo sapiens (Human)	9606	315
Q96R84	reviewed	Putative olfactory receptor 1F2 (OLFmf2)	OR1F2P OR1F2	OR1F2P	OR1F2	Homo sapiens (Human)	9606	312
Q8NGD2	reviewed	Olfactory receptor 4K2 (Olfactory receptor OR14-15)	OR4K2	OR4K2		Homo sapiens (Human)	9606	314
Q8NH93	reviewed	Olfactory receptor 1L3 (Olfactory receptor 9-D) (OR9-D) (Olfactory receptor OR9-28)	OR1L3	OR1L3		Homo sapiens (Human)	9606	324
Q8NGR8	reviewed	Olfactory receptor 1L8 (Olfactory receptor OR9-24)	OR1L8	OR1L8		Homo sapiens (Human)	9606	309
Q8NG85	reviewed	Olfactory receptor 2L3	OR2L3	OR2L3		Homo sapiens (Human)	9606	312
Q8N349	reviewed	Olfactory receptor 2L13 (Olfactory receptor 2L14)	OR2L13 OR2L14	OR2L13	OR2L14	Homo sapiens (Human)	9606	312
O43869	reviewed	Olfactory receptor 2T1 (Olfactory receptor 1-25) (OR1-25) (Olfactory receptor OR1-61)	OR2T1	OR2T1		Homo sapiens (Human)	9606	369
Q8NH00	reviewed	Olfactory receptor 2T4 (Olfactory receptor OR1-60)	OR2T4	OR2T4		Homo sapiens (Human)	9606	348
Q8NHC8	reviewed	Olfactory receptor 2T6 (OST703) (Olfactory receptor 2T9)	OR2T6 OR2T6P OR2T9	OR2T6	OR2T6P OR2T9	Homo sapiens (Human)	9606	308
A6NH00	reviewed	Olfactory receptor 2T8	OR2T8 OR2T8P	OR2T8	OR2T8P	Homo sapiens (Human)	9606	312
Q7Z3T1	reviewed	Olfactory receptor 2W3 (Olfactory receptor 2W8) (Olfactory receptor OR1-49)	OR2W3 OR2W3P OR2W8P	OR2W3	OR2W3P OR2W8P	Homo sapiens (Human)	9606	314
A6NFC9	reviewed	Putative olfactory receptor 2W5	OR2W5 OR2W5P	OR2W5	OR2W5P	Homo sapiens (Human)	9606	320
Q8NG97	reviewed	Olfactory receptor 2Z1 (Olfactory receptor 2Z2) (Olfactory receptor OR19-4)	OR2Z1 OR2Z2	OR2Z1	OR2Z2	Homo sapiens (Human)	9606	314
Q9BPV8	reviewed	P2Y purinoceptor 13 (P2Y13) (G-protein coupled receptor 86) (G-protein coupled receptor 94)	P2RY13 GPR86 GPR94 FKSG77	P2RY13	GPR86 GPR94	Homo sapiens (Human)	9606	354
P34995	reviewed	Prostaglandin E2 receptor EP1 subtype (PGE receptor EP1 subtype) (PGE2 receptor EP1 subtype) (Prostanoid EP1 receptor)	PTGER1	PTGER1		Homo sapiens (Human)	9606	402
P43088	reviewed	Prostaglandin F2-alpha receptor (PGF receptor) (PGF2-alpha receptor) (Prostanoid FP receptor)	PTGFR	PTGFR		Homo sapiens (Human)	9606	359
P43116	reviewed	Prostaglandin E2 receptor EP2 subtype (PGE receptor EP2 subtype) (PGE2 receptor EP2 subtype) (Prostanoid EP2 receptor)	PTGER2	PTGER2		Homo sapiens (Human)	9606	358
Q99835	reviewed	Smoothened homolog (SMO) (Protein Gx)	SMO SMOH	SMO	SMOH	Homo sapiens (Human)	9606	787
P21453	reviewed	Sphingosine 1-phosphate receptor 1 (S1P receptor 1) (S1P1) (Endothelial differentiation G-protein coupled receptor 1) (Sphingosine 1-phosphate receptor Edg-1) (S1P receptor Edg-1) (CD antigen CD363)	S1PR1 CHEDG1 EDG1	S1PR1	CHEDG1 EDG1	Homo sapiens (Human)	9606	382
Q9H228	reviewed	Sphingosine 1-phosphate receptor 5 (S1P receptor 5) (S1P5) (Endothelial differentiation G-protein-coupled receptor 8) (Sphingosine 1-phosphate receptor Edg-8) (S1P receptor Edg-8)	S1PR5 EDG8	S1PR5	EDG8	Homo sapiens (Human)	9606	398
P59534	reviewed	Taste receptor type 2 member 39 (T2R39) (Taste receptor type 2 member 57) (T2R57)	TAS2R39	TAS2R39		Homo sapiens (Human)	9606	338
P59551	reviewed	Taste receptor type 2 member 60 (T2R60) (Taste receptor type 2 member 56) (T2R56)	TAS2R60	TAS2R60		Homo sapiens (Human)	9606	318
P21731	reviewed	Thromboxane A2 receptor (TXA2-R) (Prostanoid TP receptor)	TBXA2R	TBXA2R		Homo sapiens (Human)	9606	343
Q9P1P5	reviewed	Trace amine-associated receptor 2 (TaR-2) (Trace amine receptor 2) (G-protein coupled receptor 58)	TAAR2 GPR58	TAAR2	GPR58	Homo sapiens (Human)	9606	351
P59543	reviewed	Taste receptor type 2 member 20 (Taste receptor type 2 member 49) (T2R49) (Taste receptor type 2 member 56) (T2R56)	TAS2R20 TAS2R49	TAS2R20	TAS2R49	Homo sapiens (Human)	9606	309
P59535	reviewed	Taste receptor type 2 member 40 (T2R40) (G-protein coupled receptor 60) (Taste receptor type 2 member 58) (T2R58)	TAS2R40 GPR60	TAS2R40	GPR60	Homo sapiens (Human)	9606	323
Q9NYW7	reviewed	Taste receptor type 2 member 1 (T2R1) (Taste receptor family B member 7) (TRB7)	TAS2R1	TAS2R1		Homo sapiens (Human)	9606	299
P59536	reviewed	Taste receptor type 2 member 41 (T2R41) (Taste receptor type 2 member 59) (T2R59)	TAS2R41	TAS2R41		Homo sapiens (Human)	9606	307
Q9NYW5	reviewed	Taste receptor type 2 member 4 (T2R4)	TAS2R4	TAS2R4		Homo sapiens (Human)	9606	299
Q9NYW4	reviewed	Taste receptor type 2 member 5 (T2R5)	TAS2R5	TAS2R5		Homo sapiens (Human)	9606	299
Q9NYW3	reviewed	Taste receptor type 2 member 7 (T2R7) (Taste receptor family B member 4) (TRB4)	TAS2R7	TAS2R7		Homo sapiens (Human)	9606	318
P59541	reviewed	Taste receptor type 2 member 30 (T2R30) (Taste receptor type 2 member 47) (T2R47)	TAS2R30 TAS2R47	TAS2R30	TAS2R47	Homo sapiens (Human)	9606	319
Q7RTR8	reviewed	Taste receptor type 2 member 42 (T2R42) (Taste receptor type 2 member 55) (T2R55)	TAS2R42 TAS2R55	TAS2R42	TAS2R55	Homo sapiens (Human)	9606	314
Q9NYV9	reviewed	Taste receptor type 2 member 13 (T2R13) (Taste receptor family B member 3) (TRB3)	TAS2R13	TAS2R13		Homo sapiens (Human)	9606	303
Q9NYW6	reviewed	Taste receptor type 2 member 3 (T2R3)	TAS2R3	TAS2R3		Homo sapiens (Human)	9606	316
Q9NYW2	reviewed	Taste receptor type 2 member 8 (T2R8) (Taste receptor family B member 5) (TRB5)	TAS2R8	TAS2R8		Homo sapiens (Human)	9606	309
Q9NYW1	reviewed	Taste receptor type 2 member 9 (T2R9) (Taste receptor family B member 6) (TRB6)	TAS2R9	TAS2R9		Homo sapiens (Human)	9606	312
Q96RI8	reviewed	Trace amine-associated receptor 6 (TaR-6) (Trace amine receptor 6) (Trace amine receptor 4) (TaR-4)	TAAR6 TA4 TAR4 TRAR4	TAAR6	TA4 TAR4 TRAR4	Homo sapiens (Human)	9606	345
Q9NYV8	reviewed	Taste receptor type 2 member 14 (T2R14) (Taste receptor family B member 1) (TRB1)	TAS2R14	TAS2R14		Homo sapiens (Human)	9606	317
P59539	reviewed	Taste receptor type 2 member 45 (T2R45) (G-protein coupled receptor 59)	TAS2R45 GPR59	TAS2R45	GPR59	Homo sapiens (Human)	9606	299
P59540	reviewed	Taste receptor type 2 member 46 (T2R46) (Taste receptor type 2 member 54) (T2R54)	TAS2R46	TAS2R46		Homo sapiens (Human)	9606	309
P59544	reviewed	Taste receptor type 2 member 50 (T2R50) (Taste receptor type 2 member 51) (T2R51)	TAS2R50	TAS2R50		Homo sapiens (Human)	9606	299
Q96RJ0	reviewed	Trace amine-associated receptor 1 (TaR-1) (Trace amine receptor 1)	TAAR1 TA1 TAR1 TRAR1	TAAR1	TA1 TAR1 TRAR1	Homo sapiens (Human)	9606	339
Q969N4	reviewed	Trace amine-associated receptor 8 (TaR-8) (Trace amine receptor 8) (G-protein coupled receptor 102) (Trace amine receptor 5) (TaR-5)	TAAR8 GPR102 TA5 TAR5 TRAR5	TAAR8	GPR102 TA5 TAR5 TRAR5	Homo sapiens (Human)	9606	342
Q96RI9	reviewed	Trace amine-associated receptor 9 (TaR-9) (Trace amine receptor 9) (Trace amine receptor 3) (TaR-3)	TAAR9 TA3 TAR3 TRAR3	TAAR9	TA3 TAR3 TRAR3	Homo sapiens (Human)	9606	348
Q9NYV7	reviewed	Taste receptor type 2 member 16 (T2R16)	TAS2R16	TAS2R16		Homo sapiens (Human)	9606	291
P59538	reviewed	Taste receptor type 2 member 31 (T2R31) (Taste receptor type 2 member 44) (T2R44) (Taste receptor type 2 member 53) (T2R53)	TAS2R31 TAS2R44	TAS2R31	TAS2R44	Homo sapiens (Human)	9606	309
P59533	reviewed	Taste receptor type 2 member 38 (T2R38) (PTC bitter taste receptor) (Taste receptor type 2 member 61) (T2R61)	TAS2R38 PTC	TAS2R38	PTC	Homo sapiens (Human)	9606	333
Q9P1P4	reviewed	Putative trace amine-associated receptor 3 (TaR-3) (Trace amine receptor 3) (hTaar3) (G-protein coupled receptor 57)	TAAR3P GPR57 TAAR3	TAAR3P	GPR57 TAAR3	Homo sapiens (Human)	9606	343
O14804	reviewed	Trace amine-associated receptor 5 (TaR-5) (Trace amine receptor 5) (hTaar5) (Putative neurotransmitter receptor)	TAAR5 PNR	TAAR5	PNR	Homo sapiens (Human)	9606	337
P59542	reviewed	Taste receptor type 2 member 19 (Taste receptor type 2 member 23) (Taste receptor type 2 member 48) (T2R48)	TAS2R19 TAS2R23 TAS2R48	TAS2R19	TAS2R23 TAS2R48	Homo sapiens (Human)	9606	299
P59537	reviewed	Taste receptor type 2 member 43 (T2R43) (Taste receptor type 2 member 52) (T2R52)	TAS2R43	TAS2R43		Homo sapiens (Human)	9606	309
Q9NYW0	reviewed	Taste receptor type 2 member 10 (T2R10) (Taste receptor family B member 2) (TRB2)	TAS2R10	TAS2R10		Homo sapiens (Human)	9606	307
Q8WXD0	reviewed	Relaxin receptor 2 (G-protein coupled receptor 106) (G-protein coupled receptor affecting testicular descent) (Leucine-rich repeat-containing G-protein coupled receptor 8) (Relaxin family peptide receptor 2)	RXFP2 GPR106 GREAT LGR8	RXFP2	GPR106 GREAT LGR8	Homo sapiens (Human)	9606	754
Q99500	reviewed	Sphingosine 1-phosphate receptor 3 (S1P receptor 3) (S1P3) (Endothelial differentiation G-protein coupled receptor 3) (Sphingosine 1-phosphate receptor Edg-3) (S1P receptor Edg-3)	S1PR3 EDG3	S1PR3	EDG3	Homo sapiens (Human)	9606	378
O95136	reviewed	Sphingosine 1-phosphate receptor 2 (S1P receptor 2) (S1P2) (Endothelial differentiation G-protein coupled receptor 5) (Sphingosine 1-phosphate receptor Edg-5) (S1P receptor Edg-5)	S1PR2 EDG5	S1PR2	EDG5	Homo sapiens (Human)	9606	353
O95977	reviewed	Sphingosine 1-phosphate receptor 4 (S1P receptor 4) (S1P4) (Endothelial differentiation G-protein coupled receptor 6) (Sphingosine 1-phosphate receptor Edg-6) (S1P receptor Edg-6)	S1PR4 EDG6	S1PR4	EDG6	Homo sapiens (Human)	9606	384
Q9HBX9	reviewed	Relaxin receptor 1 (Leucine-rich repeat-containing G-protein coupled receptor 7) (Relaxin family peptide receptor 1)	RXFP1 LGR7	RXFP1	LGR7	Homo sapiens (Human)	9606	757
Q9NSD7	reviewed	Relaxin-3 receptor 1 (RLN3 receptor 1) (G protein-coupled receptor SALPR) (G-protein coupled receptor GPCR135) (Relaxin family peptide receptor 3) (Somatostatin- and angiotensin-like peptide receptor)	RXFP3 RLN3R1 SALPR	RXFP3	RLN3R1 SALPR	Homo sapiens (Human)	9606	469
Q8TDU9	reviewed	Relaxin-3 receptor 2 (RLN3 receptor 2) (G-protein coupled receptor 100) (G-protein coupled receptor GPCR142) (Insulin-like peptide INSL5 receptor) (Relaxin family peptide receptor 4)	RXFP4 GPR100 RLN3R2	RXFP4	GPR100 RLN3R2	Homo sapiens (Human)	9606	374
Q8TE23	reviewed	Taste receptor type 1 member 2 (G-protein coupled receptor 71) (Sweet taste receptor T1R2)	TAS1R2 GPR71 T1R2 TR2	TAS1R2	GPR71 T1R2 TR2	Homo sapiens (Human)	9606	839
Q7RTX0	reviewed	Taste receptor type 1 member 3 (Sweet taste receptor T1R3)	TAS1R3 T1R3 TR3	TAS1R3	T1R3 TR3	Homo sapiens (Human)	9606	852
Q7RTX1	reviewed	Taste receptor type 1 member 1 (G-protein coupled receptor 70)	TAS1R1 GPR70 T1R1 TR1 GM148	TAS1R1	GPR70 T1R1 TR1	Homo sapiens (Human)	9606	841
P16473	reviewed	Thyrotropin receptor (Thyroid-stimulating hormone receptor) (TSH-R)	TSHR LGR3	TSHR	LGR3	Homo sapiens (Human)	9606	764
P34981	reviewed	Thyrotropin-releasing hormone receptor (TRH-R) (Thyroliberin receptor)	TRHR	TRHR		Homo sapiens (Human)	9606	398
P47872	reviewed	Secretin receptor (SCT-R)	SCTR	SCTR		Homo sapiens (Human)	9606	440
Q9BXA5	reviewed	Succinate receptor 1 (G-protein coupled receptor 91) (P2Y purinoceptor 1-like)	SUCNR1 GPR91	SUCNR1	GPR91	Homo sapiens (Human)	9606	334
Q8NFZ6	reviewed	Vomeronasal type-1 receptor 2 (G-protein coupled receptor GPCR25) (hGPCR25) (V1r-like receptor 2)	VN1R2 V1RL2	VN1R2	V1RL2	Homo sapiens (Human)	9606	395
P41587	reviewed	Vasoactive intestinal polypeptide receptor 2 (VIP-R-2) (Helodermin-preferring VIP receptor) (Pituitary adenylate cyclase-activating polypeptide type III receptor) (PACAP type III receptor) (PACAP-R-3) (PACAP-R3) (VPAC2)	VIPR2 VIP2R	VIPR2	VIP2R	Homo sapiens (Human)	9606	438
Q9GZP7	reviewed	Vomeronasal type-1 receptor 1 (G-protein coupled receptor GPCR24) (hGPCR24) (V1r-like receptor 1) (V3r-related gene protein) (Vomeronasal olfactory receptor chromosome 19 subtype I member 1)	VN1R1 V1RL1 VNR19I1	VN1R1	V1RL1 VNR19I1	Homo sapiens (Human)	9606	353
Q8TDU5	reviewed	Putative vomeronasal receptor-like protein 4 (G-protein coupled receptor GPCR23) (hGPCR23)	VN1R17P VNRL4	VN1R17P	VNRL4	Homo sapiens (Human)	9606	208
Q7Z5H5	reviewed	Vomeronasal type-1 receptor 4 (G-protein coupled receptor GPCR27) (hGPCR27) (V1r-like receptor 4)	VN1R4 V1RL4	VN1R4	V1RL4	Homo sapiens (Human)	9606	301
Q7Z5H4	reviewed	Vomeronasal type-1 receptor 5 (G-protein coupled receptor GPCR26) (hGPCR26) (V1r-like receptor 5)	VN1R5 V1RL5	VN1R5	V1RL5	Homo sapiens (Human)	9606	357
P46094	reviewed	Chemokine XC receptor 1 (G-protein coupled receptor 5) (Lymphotactin receptor) (XC chemokine receptor 1)	XCR1 CCXCR1 GPR5	XCR1	CCXCR1 GPR5	Homo sapiens (Human)	9606	333
Q9BXE9	reviewed	Vomeronasal type-1 receptor 3 (V1r-like receptor 3)	VN1R3 V1RL3 FKSG46	VN1R3	V1RL3	Homo sapiens (Human)	9606	311
P32241	reviewed	Vasoactive intestinal polypeptide receptor 1 (VIP-R-1) (Pituitary adenylate cyclase-activating polypeptide type II receptor) (PACAP type II receptor) (PACAP-R-2) (PACAP-R2) (VPAC1)	VIPR1	VIPR1		Homo sapiens (Human)	9606	457
P46663	reviewed	B1 bradykinin receptor (B1R) (BK-1 receptor)	BDKRB1 BRADYB1	BDKRB1	BRADYB1	Homo sapiens (Human)	9606	353
Q9P296	reviewed	C5a anaphylatoxin chemotactic receptor 2 (Complement component 5a receptor 2) (G-protein coupled receptor 77)	C5AR2 C5L2 GPR77	C5AR2	C5L2 GPR77	Homo sapiens (Human)	9606	337
P21730	reviewed	C5a anaphylatoxin chemotactic receptor 1 (C5a anaphylatoxin chemotactic receptor) (C5a-R) (C5aR) (CD antigen CD88)	C5AR1 C5AR C5R1	C5AR1	C5AR C5R1	Homo sapiens (Human)	9606	350
Q16602	reviewed	Calcitonin gene-related peptide type 1 receptor (CGRP type 1 receptor) (Calcitonin receptor-like receptor)	CALCRL CGRPR	CALCRL	CGRPR	Homo sapiens (Human)	9606	461
P41180	reviewed	Extracellular calcium-sensing receptor (CaR) (CaSR) (hCasR) (Parathyroid cell calcium-sensing receptor 1) (PCaR1)	CASR GPRC2A PCAR1	CASR	GPRC2A PCAR1	Homo sapiens (Human)	9606	1078
P30988	reviewed	Calcitonin receptor (CT-R)	CALCR	CALCR		Homo sapiens (Human)	9606	508
O00421	reviewed	C-C chemokine receptor-like 2 (Chemokine receptor CCR11) (Chemokine receptor X) (Putative MCP-1 chemokine receptor)	CCRL2 CCR11 CCR6 CKRX CRAM HCR	CCRL2	CCR11 CCR6 CKRX CRAM HCR	Homo sapiens (Human)	9606	344
P51684	reviewed	C-C chemokine receptor type 6 (C-C CKR-6) (CC-CKR-6) (CCR-6) (Chemokine receptor-like 3) (CKR-L3) (DRY6) (G-protein coupled receptor 29) (GPR-CY4) (GPRCY4) (LARC receptor) (CD antigen CD196)	CCR6 CKRL3 CMKBR6 GPR29 STRL22	CCR6	CKRL3 CMKBR6 GPR29 STRL22	Homo sapiens (Human)	9606	374
P32238	reviewed	Cholecystokinin receptor type A (CCK-A receptor) (CCK-AR) (Cholecystokinin-1 receptor) (CCK1-R)	CCKAR CCKRA	CCKAR	CCKRA	Homo sapiens (Human)	9606	428
P46092	reviewed	C-C chemokine receptor type 10 (C-C CKR-10) (CC-CKR-10) (CCR-10) (G-protein coupled receptor 2)	CCR10 GPR2	CCR10	GPR2	Homo sapiens (Human)	9606	362
P51686	reviewed	C-C chemokine receptor type 9 (C-C CKR-9) (CC-CKR-9) (CCR-9) (G-protein coupled receptor 28) (GPR-9-6) (CD antigen CDw199)	CCR9 GPR28	CCR9	GPR28	Homo sapiens (Human)	9606	369
P32248	reviewed	C-C chemokine receptor type 7 (C-C CKR-7) (CC-CKR-7) (CCR-7) (BLR2) (CDw197) (Epstein-Barr virus-induced G-protein coupled receptor 1) (EBI1) (EBV-induced G-protein coupled receptor 1) (MIP-3 beta receptor) (CD antigen CD197)	CCR7 CMKBR7 EBI1 EVI1	CCR7	CMKBR7 EBI1 EVI1	Homo sapiens (Human)	9606	378
P48960	reviewed	CD97 antigen (Leukocyte antigen CD97) (CD antigen CD97) [Cleaved into: CD97 antigen subunit alpha; CD97 antigen subunit beta]	CD97	CD97		Homo sapiens (Human)	9606	835
P32246	reviewed	C-C chemokine receptor type 1 (C-C CKR-1) (CC-CKR-1) (CCR-1) (CCR1) (HM145) (LD78 receptor) (Macrophage inflammatory protein 1-alpha receptor) (MIP-1alpha-R) (RANTES-R) (CD antigen CD191)	CCR1 CMKBR1 CMKR1 SCYAR1	CCR1	CMKBR1 CMKR1 SCYAR1	Homo sapiens (Human)	9606	355
P51681	reviewed	C-C chemokine receptor type 5 (C-C CKR-5) (CC-CKR-5) (CCR-5) (CCR5) (CHEMR13) (HIV-1 fusion coreceptor) (CD antigen CD195)	CCR5 CMKBR5	CCR5	CMKBR5	Homo sapiens (Human)	9606	352
