Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
Q8TAE8	reviewed	Growth arrest and DNA damage-inducible proteins-interacting protein 1 (39S ribosomal protein L59, mitochondrial) (MRP-L59) (CKII beta-associating protein) (CR6-interacting factor 1) (CRIF1) (Mitochondrial large ribosomal subunit protein mL64) (Papillomavirus L2-interacting nuclear protein 1) (PLINP) (PLINP-1) (p53-responsive gene 6 protein)	GADD45GIP1 MRPL59 PLINP1 PRG6	GADD45GIP1	MRPL59 PLINP1 PRG6	Homo sapiens (Human)	9606	222
Q9NZI8	reviewed	Insulin-like growth factor 2 mRNA-binding protein 1 (IGF2 mRNA-binding protein 1) (IMP-1) (IMP1) (Coding region determinant-binding protein) (CRD-BP) (IGF-II mRNA-binding protein 1) (VICKZ family member 1) (Zipcode-binding protein 1) (ZBP-1)	IGF2BP1 CRDBP VICKZ1 ZBP1	IGF2BP1	CRDBP VICKZ1 ZBP1	Homo sapiens (Human)	9606	577
O00425	reviewed	Insulin-like growth factor 2 mRNA-binding protein 3 (IGF2 mRNA-binding protein 3) (IMP-3) (IGF-II mRNA-binding protein 3) (KH domain-containing protein overexpressed in cancer) (hKOC) (VICKZ family member 3)	IGF2BP3 IMP3 KOC1 VICKZ3	IGF2BP3	IMP3 KOC1 VICKZ3	Homo sapiens (Human)	9606	579
Q9Y2F5	reviewed	Little elongation complex subunit 1 (Interactor of little elongator complex ELL subunit 1)	ICE1 KIAA0947	ICE1	KIAA0947	Homo sapiens (Human)	9606	2266
Q659A1	reviewed	Little elongation complex subunit 2 (Interactor of little elongator complex ELL subunit 2) (NMDA receptor-regulated protein 2)	ICE2 BRCC1 NARG2 UNQ3101/PRO10100	ICE2	BRCC1 NARG2	Homo sapiens (Human)	9606	982
P54105	reviewed	Methylosome subunit pICln (Chloride channel, nucleotide sensitive 1A) (Chloride conductance regulatory protein ICln) (I(Cln)) (Chloride ion current inducer protein) (ClCI) (Reticulocyte pICln)	CLNS1A CLCI ICLN	CLNS1A	CLCI ICLN	Homo sapiens (Human)	9606	237
P41134	reviewed	DNA-binding protein inhibitor ID-1 (Class B basic helix-loop-helix protein 24) (bHLHb24) (Inhibitor of DNA binding 1) (Inhibitor of differentiation 1)	ID1 BHLHB24 ID	ID1	BHLHB24 ID	Homo sapiens (Human)	9606	155
Q02363	reviewed	DNA-binding protein inhibitor ID-2 (Class B basic helix-loop-helix protein 26) (bHLHb26) (Inhibitor of DNA binding 2) (Inhibitor of differentiation 2)	ID2 BHLHB26	ID2	BHLHB26	Homo sapiens (Human)	9606	134
Q16666	reviewed	Gamma-interferon-inducible protein 16 (Ifi-16) (Interferon-inducible myeloid differentiation transcriptional activator)	IFI16 IFNGIP1	IFI16	IFNGIP1	Homo sapiens (Human)	9606	785
P35637	reviewed	RNA-binding protein FUS (75 kDa DNA-pairing protein) (Oncogene FUS) (Oncogene TLS) (POMp75) (Translocated in liposarcoma protein)	FUS TLS	FUS	TLS	Homo sapiens (Human)	9606	526
O00144	reviewed	Frizzled-9 (Fz-9) (hFz9) (FzE6) (CD antigen CD349)	FZD9 FZD3	FZD9	FZD3	Homo sapiens (Human)	9606	591
P16591	reviewed	Tyrosine-protein kinase Fer (EC 2.7.10.2) (Feline encephalitis virus-related kinase FER) (Fujinami poultry sarcoma/Feline sarcoma-related protein Fer) (Proto-oncogene c-Fer) (Tyrosine kinase 3) (p94-Fer)	FER TYK3	FER	TYK3	Homo sapiens (Human)	9606	822
P05230	reviewed	Fibroblast growth factor 1 (FGF-1) (Acidic fibroblast growth factor) (aFGF) (Endothelial cell growth factor) (ECGF) (Heparin-binding growth factor 1) (HBGF-1)	FGF1 FGFA	FGF1	FGFA	Homo sapiens (Human)	9606	155
Q12805	reviewed	EGF-containing fibulin-like extracellular matrix protein 1 (Extracellular protein S1-5) (Fibrillin-like protein) (Fibulin-3) (FIBL-3)	EFEMP1 FBLN3 FBNL	EFEMP1	FBLN3 FBNL	Homo sapiens (Human)	9606	493
P35555	reviewed	Fibrillin-1 [Cleaved into: Asprosin]	FBN1 FBN	FBN1	FBN	Homo sapiens (Human)	9606	2871
Q12948	reviewed	Forkhead box protein C1 (Forkhead-related protein FKHL7) (Forkhead-related transcription factor 3) (FREAC-3)	FOXC1 FKHL7 FREAC3	FOXC1	FKHL7 FREAC3	Homo sapiens (Human)	9606	553
P85037	reviewed	Forkhead box protein K1 (Myocyte nuclear factor) (MNF)	FOXK1 MNF	FOXK1	MNF	Homo sapiens (Human)	9606	733
Q01167	reviewed	Forkhead box protein K2 (Cellular transcription factor ILF-1) (FOXK1) (Interleukin enhancer-binding factor 1)	FOXK2 ILF ILF1	FOXK2	ILF ILF1	Homo sapiens (Human)	9606	660
P42685	reviewed	Tyrosine-protein kinase FRK (EC 2.7.10.2) (FYN-related kinase) (Nuclear tyrosine protein kinase RAK) (Protein-tyrosine kinase 5)	FRK PTK5 RAK	FRK	PTK5 RAK	Homo sapiens (Human)	9606	505
O95633	reviewed	Follistatin-related protein 3 (Follistatin-like protein 3) (Follistatin-related gene protein)	FSTL3 FLRG UNQ674/PRO1308	FSTL3	FLRG	Homo sapiens (Human)	9606	263
Q9NPG1	reviewed	Frizzled-3 (Fz-3) (hFz3)	FZD3	FZD3		Homo sapiens (Human)	9606	666
Q9ULV1	reviewed	Frizzled-4 (Fz-4) (hFz4) (FzE4) (CD antigen CD344)	FZD4	FZD4		Homo sapiens (Human)	9606	537
O75084	reviewed	Frizzled-7 (Fz-7) (hFz7) (FzE3)	FZD7	FZD7		Homo sapiens (Human)	9606	574
P04406	reviewed	Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.12) (Peptidyl-cysteine S-nitrosylase GAPDH) (EC 2.6.99.-)	GAPDH GAPD CDABP0047 OK/SW-cl.12	GAPDH	GAPD	Homo sapiens (Human)	9606	335
P06213	reviewed	Insulin receptor (IR) (EC 2.7.10.1) (CD antigen CD220) [Cleaved into: Insulin receptor subunit alpha; Insulin receptor subunit beta]	INSR	INSR		Homo sapiens (Human)	9606	1382
P01308	reviewed	Insulin [Cleaved into: Insulin B chain; Insulin A chain]	INS	INS		Homo sapiens (Human)	9606	110
Q9NVR2	reviewed	Integrator complex subunit 10 (Int10)	INTS10 C8orf35	INTS10	C8orf35	Homo sapiens (Human)	9606	710
Q14526	reviewed	Hypermethylated in cancer 1 protein (Hic-1) (Zinc finger and BTB domain-containing protein 29)	HIC1 ZBTB29	HIC1	ZBTB29	Homo sapiens (Human)	9606	733
Q86Z02	reviewed	Homeodomain-interacting protein kinase 1 (EC 2.7.11.1) (Nuclear body-associated kinase 2)	HIPK1 KIAA0630 MYAK NBAK2	HIPK1	KIAA0630 MYAK NBAK2	Homo sapiens (Human)	9606	1210
S4R3Y5	reviewed	Humanin-like 11 (HN11) (MT-RNR2-like protein 11)	MTRNR2L11	MTRNR2L11		Homo sapiens (Human)	9606	24
Q14541	reviewed	Hepatocyte nuclear factor 4-gamma (HNF-4-gamma) (Nuclear receptor subfamily 2 group A member 2)	HNF4G NR2A2	HNF4G	NR2A2	Homo sapiens (Human)	9606	408
P08238	reviewed	Heat shock protein HSP 90-beta (HSP 90) (Heat shock 84 kDa) (HSP 84) (HSP84)	HSP90AB1 HSP90B HSPC2 HSPCB	HSP90AB1	HSP90B HSPC2 HSPCB	Homo sapiens (Human)	9606	724
P0DMV9	reviewed	Heat shock 70 kDa protein 1B (Heat shock 70 kDa protein 2) (HSP70-2) (HSP70.2)	HSPA1B HSP72	HSPA1B	HSP72	Homo sapiens (Human)	9606	641
P31942	reviewed	Heterogeneous nuclear ribonucleoprotein H3 (hnRNP H3) (Heterogeneous nuclear ribonucleoprotein 2H9) (hnRNP 2H9)	HNRNPH3 HNRPH3	HNRNPH3	HNRPH3	Homo sapiens (Human)	9606	346
Q8IX15	reviewed	Homeobox and leucine zipper protein Homez (Homeodomain leucine zipper-containing factor)	HOMEZ KIAA1443	HOMEZ	KIAA1443	Homo sapiens (Human)	9606	550
Q8WW32	reviewed	High mobility group protein B4	HMGB4	HMGB4		Homo sapiens (Human)	9606	186
P0CJ68	reviewed	Humanin-like 1 (HN1) (MT-RNR2-like protein 1)	MTRNR2L1	MTRNR2L1		Homo sapiens (Human)	9606	24
P0CJ69	reviewed	Humanin-like 2 (HN2) (MT-RNR2-like protein 2)	MTRNR2L2	MTRNR2L2		Homo sapiens (Human)	9606	28
P0CJ70	reviewed	Humanin-like 3 (HN3) (MT-RNR2-like protein 3)	MTRNR2L3	MTRNR2L3		Homo sapiens (Human)	9606	24
P0CJ71	reviewed	Humanin-like 4 (HN4) (MT-RNR2-like protein 4)	MTRNR2L4	MTRNR2L4		Homo sapiens (Human)	9606	28
P49674	reviewed	Casein kinase I isoform epsilon (CKI-epsilon) (CKIe) (EC 2.7.11.1)	CSNK1E	CSNK1E		Homo sapiens (Human)	9606	416
Q9H2X6	reviewed	Homeodomain-interacting protein kinase 2 (hHIPk2) (EC 2.7.11.1)	HIPK2	HIPK2		Homo sapiens (Human)	9606	1198
P61978	reviewed	Heterogeneous nuclear ribonucleoprotein K (hnRNP K) (Transformation up-regulated nuclear protein) (TUNP)	HNRNPK HNRPK	HNRNPK	HNRPK	Homo sapiens (Human)	9606	463
Q00839	reviewed	Heterogeneous nuclear ribonucleoprotein U (hnRNP U) (GRIP120) (Nuclear p120 ribonucleoprotein) (Scaffold-attachment factor A) (SAF-A) (p120) (pp120)	HNRNPU C1orf199 HNRPU SAFA U21.1	HNRNPU	C1orf199 HNRPU SAFA U21.1	Homo sapiens (Human)	9606	825
P56524	reviewed	Histone deacetylase 4 (HD4) (EC 3.5.1.98)	HDAC4 KIAA0288	HDAC4	KIAA0288	Homo sapiens (Human)	9606	1084
O94992	reviewed	Protein HEXIM1 (Cardiac lineage protein 1) (Estrogen down-regulated gene 1 protein) (Hexamethylene bis-acetamide-inducible protein 1) (Menage a quatre protein 1)	HEXIM1 CLP1 EDG1 HIS1 MAQ1	HEXIM1	CLP1 EDG1 HIS1 MAQ1	Homo sapiens (Human)	9606	359
Q03014	reviewed	Hematopoietically-expressed homeobox protein HHEX (Homeobox protein HEX) (Homeobox protein PRH)	HHEX HEX PRH PRHX	HHEX	HEX PRH PRHX	Homo sapiens (Human)	9606	270
O00291	reviewed	Huntingtin-interacting protein 1 (HIP-1) (Huntingtin-interacting protein I) (HIP-I)	HIP1	HIP1		Homo sapiens (Human)	9606	1037
P0CJ77	reviewed	Humanin-like 10 (HN10) (MT-RNR2-like protein 10)	MTRNR2L10	MTRNR2L10		Homo sapiens (Human)	9606	24
Q9UBC0	reviewed	Hepatocyte nuclear factor 6 (HNF-6) (One cut domain family member 1) (One cut homeobox 1)	ONECUT1 HNF6 HNF6A	ONECUT1	HNF6 HNF6A	Homo sapiens (Human)	9606	465
O15379	reviewed	Histone deacetylase 3 (HD3) (EC 3.5.1.98) (RPD3-2) (SMAP45)	HDAC3	HDAC3		Homo sapiens (Human)	9606	428
Q16665	reviewed	Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha) (ARNT-interacting protein) (Basic-helix-loop-helix-PAS protein MOP1) (Class E basic helix-loop-helix protein 78) (bHLHe78) (Member of PAS protein 1) (PAS domain-containing protein 8)	HIF1A BHLHE78 MOP1 PASD8	HIF1A	BHLHE78 MOP1 PASD8	Homo sapiens (Human)	9606	826
Q14527	reviewed	Helicase-like transcription factor (EC 2.3.2.27) (EC 3.6.4.-) (DNA-binding protein/plasminogen activator inhibitor 1 regulator) (HIP116) (RING finger protein 80) (RING-type E3 ubiquitin transferase HLTF) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 3) (Sucrose nonfermenting protein 2-like 3)	HLTF HIP116A RNF80 SMARCA3 SNF2L3 ZBU1	HLTF	HIP116A RNF80 SMARCA3 SNF2L3 ZBU1	Homo sapiens (Human)	9606	1009
Q9BUJ2	reviewed	Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Adenovirus early region 1B-associated protein 5) (E1B-55 kDa-associated protein 5) (E1B-AP5)	HNRNPUL1 E1BAP5 HNRPUL1	HNRNPUL1	E1BAP5 HNRPUL1	Homo sapiens (Human)	9606	856
P07910	reviewed	Heterogeneous nuclear ribonucleoproteins C1/C2 (hnRNP C1/C2)	HNRNPC HNRPC	HNRNPC	HNRPC	Homo sapiens (Human)	9606	306
S4R3P1	reviewed	Humanin-like 13 (HN13) (MT-RNR2-like protein 13)	MTRNR2L13	MTRNR2L13		Homo sapiens (Human)	9606	24
P01133	reviewed	Pro-epidermal growth factor (EGF) [Cleaved into: Epidermal growth factor (Urogastrone)]	EGF	EGF		Homo sapiens (Human)	9606	1207
Q96KQ7	reviewed	Histone-lysine N-methyltransferase EHMT2 (EC 2.1.1.-) (EC 2.1.1.43) (Euchromatic histone-lysine N-methyltransferase 2) (HLA-B-associated transcript 8) (Histone H3-K9 methyltransferase 3) (H3-K9-HMTase 3) (Lysine N-methyltransferase 1C) (Protein G9a)	EHMT2 BAT8 C6orf30 G9A KMT1C NG36	EHMT2	BAT8 C6orf30 G9A KMT1C NG36	Homo sapiens (Human)	9606	1210
P30793	reviewed	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	GCH1 DYT5 GCH	GCH1	DYT5 GCH	Homo sapiens (Human)	9606	250
P98172	reviewed	Ephrin-B1 (EFL-3) (ELK ligand) (ELK-L) (EPH-related receptor tyrosine kinase ligand 2) (LERK-2) [Cleaved into: Ephrin-B1 C-terminal fragment (Ephrin-B1 CTF); Ephrin-B1 intracellular domain (Ephrin-B1 ICD)]	EFNB1 EFL3 EPLG2 LERK2	EFNB1	EFL3 EPLG2 LERK2	Homo sapiens (Human)	9606	346
P00533	reviewed	Epidermal growth factor receptor (EC 2.7.10.1) (Proto-oncogene c-ErbB-1) (Receptor tyrosine-protein kinase erbB-1)	EGFR ERBB ERBB1 HER1	EGFR	ERBB ERBB1 HER1	Homo sapiens (Human)	9606	1210
Q96KS0	reviewed	Egl nine homolog 2 (EC 1.14.11.29) (Estrogen-induced tag 6) (EIT-6) (HPH-3) (Hypoxia-inducible factor prolyl hydroxylase 1) (HIF-PH1) (HIF-prolyl hydroxylase 1) (HPH-1) (Prolyl hydroxylase domain-containing protein 1) (PHD1)	EGLN2 EIT6	EGLN2	EIT6	Homo sapiens (Human)	9606	407
Q9BTZ2	reviewed	Dehydrogenase/reductase SDR family member 4 (EC 1.1.1.184) (NADPH-dependent carbonyl reductase/NADP-retinol dehydrogenase) (CR) (PHCR) (NADPH-dependent retinol dehydrogenase/reductase) (NRDR) (humNRDR) (Peroxisomal short-chain alcohol dehydrogenase) (PSCD) (SCAD-SRL) (Short chain dehydrogenase/reductase family 25C member 2) (Short-chain dehydrogenase/reductase family member 4)	DHRS4 SDR25C2 UNQ851/PRO1800	DHRS4	SDR25C2	Homo sapiens (Human)	9606	278
Q09013	reviewed	Myotonin-protein kinase (MT-PK) (EC 2.7.11.1) (DM-kinase) (DMK) (DM1 protein kinase) (DMPK) (Myotonic dystrophy protein kinase)	DMPK DM1PK MDPK	DMPK	DM1PK MDPK	Homo sapiens (Human)	9606	629
P23771	reviewed	Trans-acting T-cell-specific transcription factor GATA-3 (GATA-binding factor 3)	GATA3	GATA3		Homo sapiens (Human)	9606	443
Q9H2U1	reviewed	ATP-dependent DNA/RNA helicase DHX36 (EC 3.6.4.12) (EC 3.6.4.13) (DEAD/H box polypeptide 36) (DEAH-box protein 36) (G4-resolvase-1) (G4R1) (MLE-like protein 1) (RNA helicase associated with AU-rich element protein)	DHX36 DDX36 KIAA1488 MLEL1 RHAU	DHX36	DDX36 KIAA1488 MLEL1 RHAU	Homo sapiens (Human)	9606	1008
Q9NVM6	reviewed	DnaJ homolog subfamily C member 17	DNAJC17	DNAJC17		Homo sapiens (Human)	9606	304
P55265	reviewed	Double-stranded RNA-specific adenosine deaminase (DRADA) (EC 3.5.4.37) (136 kDa double-stranded RNA-binding protein) (p136) (Interferon-inducible protein 4) (IFI-4) (K88DSRBP)	ADAR ADAR1 DSRAD G1P1 IFI4	ADAR	ADAR1 DSRAD G1P1 IFI4	Homo sapiens (Human)	9606	1226
Q96EV8	reviewed	Dysbindin (Biogenesis of lysosome-related organelles complex 1 subunit 8) (BLOC-1 subunit 8) (Dysbindin-1) (Dystrobrevin-binding protein 1) (Hermansky-Pudlak syndrome 7 protein) (HPS7 protein)	DTNBP1 BLOC1S8 My031	DTNBP1	BLOC1S8	Homo sapiens (Human)	9606	351
Q92997	reviewed	Segment polarity protein dishevelled homolog DVL-3 (Dishevelled-3) (DSH homolog 3)	DVL3 KIAA0208	DVL3	KIAA0208	Homo sapiens (Human)	9606	716
Q9H8V3	reviewed	Protein ECT2 (Epithelial cell-transforming sequence 2 oncogene)	ECT2	ECT2		Homo sapiens (Human)	9606	914
Q6P2E9	reviewed	Enhancer of mRNA-decapping protein 4 (Autoantigen Ge-1) (Autoantigen RCD-8) (Human enhancer of decapping large subunit) (Hedls)	EDC4 HEDLS	EDC4	HEDLS	Homo sapiens (Human)	9606	1401
P14138	reviewed	Endothelin-3 (ET-3) (Preproendothelin-3) (PPET3)	EDN3	EDN3		Homo sapiens (Human)	9606	238
Q9BZD3	reviewed	Putative GRINL1B complex locus protein 2 (Glutamate receptor-like protein 1B)	GCOM2 GRINL1B	GCOM2	GRINL1B	Homo sapiens (Human)	9606	368
P04150	reviewed	Glucocorticoid receptor (GR) (Nuclear receptor subfamily 3 group C member 1)	NR3C1 GRL	NR3C1	GRL	Homo sapiens (Human)	9606	777
Q9UNE0	reviewed	Tumor necrosis factor receptor superfamily member EDAR (Anhidrotic ectodysplasin receptor 1) (Downless homolog) (EDA-A1 receptor) (Ectodermal dysplasia receptor) (Ectodysplasin-A receptor)	EDAR DL	EDAR	DL	Homo sapiens (Human)	9606	448
Q96F86	reviewed	Enhancer of mRNA-decapping protein 3 (LSM16 homolog) (YjeF N-terminal domain-containing protein 2) (YjeF_N2) (hYjeF_N2) (YjeF domain-containing protein 1)	EDC3 LSM16 YJDC YJEFN2 PP844	EDC3	LSM16 YJDC YJEFN2	Homo sapiens (Human)	9606	508
Q9NQC7	reviewed	Ubiquitin carboxyl-terminal hydrolase CYLD (EC 3.4.19.12) (Deubiquitinating enzyme CYLD) (Ubiquitin thioesterase CYLD) (Ubiquitin-specific-processing protease CYLD)	CYLD CYLD1 KIAA0849 HSPC057	CYLD	CYLD1 KIAA0849	Homo sapiens (Human)	9606	956
Q9UBU7	reviewed	Protein DBF4 homolog A (Activator of S phase kinase) (Chiffon homolog A) (DBF4-type zinc finger-containing protein 1)	DBF4 ASK DBF4A ZDBF1	DBF4	ASK DBF4A ZDBF1	Homo sapiens (Human)	9606	674
Q14192	reviewed	Four and a half LIM domains protein 2 (FHL-2) (LIM domain protein DRAL) (Skeletal muscle LIM-protein 3) (SLIM-3)	FHL2 DRAL SLIM3	FHL2	DRAL SLIM3	Homo sapiens (Human)	9606	279
Q8WW38	reviewed	Zinc finger protein ZFPM2 (Friend of GATA protein 2) (FOG-2) (Friend of GATA 2) (hFOG-2) (Zinc finger protein 89B) (Zinc finger protein multitype 2)	ZFPM2 FOG2 ZNF89B	ZFPM2	FOG2 ZNF89B	Homo sapiens (Human)	9606	1151
P01100	reviewed	Proto-oncogene c-Fos (Cellular oncogene fos) (G0/G1 switch regulatory protein 7)	FOS G0S7	FOS	G0S7	Homo sapiens (Human)	9606	380
Q9BZS1	reviewed	Forkhead box protein P3 (Scurfin) [Cleaved into: Forkhead box protein P3, C-terminally processed; Forkhead box protein P3 41 kDa form]	FOXP3 IPEX JM2	FOXP3	IPEX	Homo sapiens (Human)	9606	431
Q99958	reviewed	Forkhead box protein C2 (Forkhead-related protein FKHL14) (Mesenchyme fork head protein 1) (MFH-1 protein) (Transcription factor FKH-14)	FOXC2 FKHL14 MFH1	FOXC2	FKHL14 MFH1	Homo sapiens (Human)	9606	501
P98177	reviewed	Forkhead box protein O4 (Fork head domain transcription factor AFX1)	FOXO4 AFX AFX1 MLLT7	FOXO4	AFX AFX1 MLLT7	Homo sapiens (Human)	9606	505
Q9H334	reviewed	Forkhead box protein P1 (Mac-1-regulated forkhead) (MFH)	FOXP1 HSPC215	FOXP1		Homo sapiens (Human)	9606	677
Q14332	reviewed	Frizzled-2 (Fz-2) (hFz2) (FzE2)	FZD2	FZD2		Homo sapiens (Human)	9606	565
Q9UN86	reviewed	Ras GTPase-activating protein-binding protein 2 (G3BP-2) (GAP SH3 domain-binding protein 2)	G3BP2 KIAA0660	G3BP2	KIAA0660	Homo sapiens (Human)	9606	482
Q9ULW2	reviewed	Frizzled-10 (Fz-10) (hFz10) (FzE7) (CD antigen CD350)	FZD10	FZD10		Homo sapiens (Human)	9606	581
Q00613	reviewed	Heat shock factor protein 1 (HSF 1) (Heat shock transcription factor 1) (HSTF 1)	HSF1 HSTF1	HSF1	HSTF1	Homo sapiens (Human)	9606	529
P04792	reviewed	Heat shock protein beta-1 (HspB1) (28 kDa heat shock protein) (Estrogen-regulated 24 kDa protein) (Heat shock 27 kDa protein) (HSP 27) (Stress-responsive protein 27) (SRP27)	HSPB1 HSP27 HSP28	HSPB1	HSP27 HSP28	Homo sapiens (Human)	9606	205
P02751	reviewed	Fibronectin (FN) (Cold-insoluble globulin) (CIG) [Cleaved into: Anastellin; Ugl-Y1; Ugl-Y2; Ugl-Y3]	FN1 FN	FN1	FN	Homo sapiens (Human)	9606	2386
Q92945	reviewed	Far upstream element-binding protein 2 (FUSE-binding protein 2) (KH type-splicing regulatory protein) (KSRP) (p75)	KHSRP FUBP2	KHSRP	FUBP2	Homo sapiens (Human)	9606	711
P09038	reviewed	Fibroblast growth factor 2 (FGF-2) (Basic fibroblast growth factor) (bFGF) (Heparin-binding growth factor 2) (HBGF-2)	FGF2 FGFB	FGF2	FGFB	Homo sapiens (Human)	9606	288
Q15007	reviewed	Pre-mRNA-splicing regulator WTAP (Female-lethal(2)D homolog) (hFL(2)D) (WT1-associated protein) (Wilms tumor 1-associating protein)	WTAP KIAA0105	WTAP	KIAA0105	Homo sapiens (Human)	9606	396
P58012	reviewed	Forkhead box protein L2	FOXL2	FOXL2		Homo sapiens (Human)	9606	376
A8MYZ6	reviewed	Forkhead box protein O6	FOXO6	FOXO6		Homo sapiens (Human)	9606	492
Q9H461	reviewed	Frizzled-8 (Fz-8) (hFz8)	FZD8	FZD8		Homo sapiens (Human)	9606	694
O75593	reviewed	Forkhead box protein H1 (Forkhead activin signal transducer 1) (Fast-1) (hFAST-1) (Forkhead activin signal transducer 2) (Fast-2)	FOXH1 FAST1 FAST2	FOXH1	FAST1 FAST2	Homo sapiens (Human)	9606	365
O60353	reviewed	Frizzled-6 (Fz-6) (hFz6)	FZD6	FZD6		Homo sapiens (Human)	9606	706
Q9BX63	reviewed	Fanconi anemia group J protein (Protein FACJ) (EC 3.6.4.13) (ATP-dependent RNA helicase BRIP1) (BRCA1-associated C-terminal helicase 1) (BRCA1-interacting protein C-terminal helicase 1) (BRCA1-interacting protein 1)	BRIP1 BACH1 FANCJ	BRIP1	BACH1 FANCJ	Homo sapiens (Human)	9606	1249
P55075	reviewed	Fibroblast growth factor 8 (FGF-8) (Androgen-induced growth factor) (AIGF) (Heparin-binding growth factor 8) (HBGF-8)	FGF8 AIGF	FGF8	AIGF	Homo sapiens (Human)	9606	233
Q13045	reviewed	Protein flightless-1 homolog	FLII FLIL	FLII	FLIL	Homo sapiens (Human)	9606	1269
Q9Y450	reviewed	HBS1-like protein (ERFS)	HBS1L HBS1 KIAA1038	HBS1L	HBS1 KIAA1038	Homo sapiens (Human)	9606	684
P21333	reviewed	Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)	FLNA FLN FLN1	FLNA	FLN FLN1	Homo sapiens (Human)	9606	2647
Q9HB96	reviewed	Fanconi anemia group E protein (Protein FACE)	FANCE FACE	FANCE	FACE	Homo sapiens (Human)	9606	536
P51858	reviewed	Hepatoma-derived growth factor (HDGF) (High mobility group protein 1-like 2) (HMG-1L2)	HDGF HMG1L2	HDGF	HMG1L2	Homo sapiens (Human)	9606	240
P61328	reviewed	Fibroblast growth factor 12 (FGF-12) (Fibroblast growth factor homologous factor 1) (FHF-1) (Myocyte-activating factor)	FGF12 FGF12B FHF1	FGF12	FGF12B FHF1	Homo sapiens (Human)	9606	243
Q13283	reviewed	Ras GTPase-activating protein-binding protein 1 (G3BP-1) (EC 3.6.4.12) (EC 3.6.4.13) (ATP-dependent DNA helicase VIII) (hDH VIII) (GAP SH3 domain-binding protein 1)	G3BP1 G3BP	G3BP1	G3BP	Homo sapiens (Human)	9606	466
Q13467	reviewed	Frizzled-5 (Fz-5) (hFz5) (FzE5)	FZD5 C2orf31	FZD5	C2orf31	Homo sapiens (Human)	9606	585
Q92616	reviewed	eIF-2-alpha kinase activator GCN1 (GCN1 eIF-2-alpha kinase activator homolog) (GCN1-like protein 1) (General control of amino-acid synthesis 1-like protein 1) (Translational activator GCN1) (HsGCN1)	GCN1 GCN1L1 KIAA0219	GCN1	GCN1L1 KIAA0219	Homo sapiens (Human)	9606	2671
P51841	reviewed	Retinal guanylyl cyclase 2 (RETGC-2) (EC 4.6.1.2) (Guanylate cyclase 2F, retinal) (Guanylate cyclase F) (GC-F) (Rod outer segment membrane guanylate cyclase 2) (ROS-GC2)	GUCY2F GUC2F RETGC2	GUCY2F	GUC2F RETGC2	Homo sapiens (Human)	9606	1108
Q9BTM1	reviewed	Histone H2A.J (H2a/j)	H2AFJ	H2AFJ		Homo sapiens (Human)	9606	129
Q15811	reviewed	Intersectin-1 (SH3 domain-containing protein 1A) (SH3P17)	ITSN1 ITSN SH3D1A	ITSN1	ITSN SH3D1A	Homo sapiens (Human)	9606	1721
Q75N03	reviewed	E3 ubiquitin-protein ligase Hakai (EC 2.3.2.27) (Casitas B-lineage lymphoma-transforming sequence-like protein 1) (c-Cbl-like protein 1) (RING finger protein 188) (RING-type E3 ubiquitin transferase Hakai)	CBLL1 HAKAI RNF188	CBLL1	HAKAI RNF188	Homo sapiens (Human)	9606	491
Q9BR39	reviewed	Junctophilin-2 (JP-2) (Junctophilin type 2) [Cleaved into: Junctophilin-2 N-terminal fragment (JP2NT)]	JPH2 JP2	JPH2	JP2	Homo sapiens (Human)	9606	696
Q99075	reviewed	Proheparin-binding EGF-like growth factor [Cleaved into: Heparin-binding EGF-like growth factor (HB-EGF) (HBEGF) (Diphtheria toxin receptor) (DT-R)]	HBEGF DTR DTS HEGFL	HBEGF	DTR DTS HEGFL	Homo sapiens (Human)	9606	208
Q14012	reviewed	Calcium/calmodulin-dependent protein kinase type 1 (EC 2.7.11.17) (CaM kinase I) (CaM-KI) (CaM kinase I alpha) (CaMKI-alpha)	CAMK1	CAMK1		Homo sapiens (Human)	9606	370
Q16566	reviewed	Calcium/calmodulin-dependent protein kinase type IV (CaMK IV) (EC 2.7.11.17) (CaM kinase-GR)	CAMK4 CAMK CAMK-GR CAMKIV	CAMK4	CAMK CAMK-GR CAMKIV	Homo sapiens (Human)	9606	473
Q53FT3	reviewed	Protein Hikeshi	HIKESHI C11orf73 HSPC138 HSPC179 HSPC248	HIKESHI	C11orf73	Homo sapiens (Human)	9606	197
P54198	reviewed	Protein HIRA (TUP1-like enhancer of split protein 1)	HIRA DGCR1 HIR TUPLE1	HIRA	DGCR1 HIR TUPLE1	Homo sapiens (Human)	9606	1017
P48729	reviewed	Casein kinase I isoform alpha (CKI-alpha) (EC 2.7.11.1) (CK1)	CSNK1A1	CSNK1A1		Homo sapiens (Human)	9606	337
