Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
Q9UJV3	reviewed	Probable E3 ubiquitin-protein ligase MID2 (EC 2.3.2.27) (Midin-2) (Midline defect 2) (Midline-2) (RING finger protein 60) (RING-type E3 ubiquitin transferase MID2) (Tripartite motif-containing protein 1)	MID2 FXY2 RNF60 TRIM1	MID2	FXY2 RNF60 TRIM1	Homo sapiens (Human)	9606	735
Q9UNW1	reviewed	Multiple inositol polyphosphate phosphatase 1 (EC 3.1.3.62) (2,3-bisphosphoglycerate 3-phosphatase) (2,3-BPG phosphatase) (EC 3.1.3.80) (Inositol (1,3,4,5)-tetrakisphosphate 3-phosphatase) (Ins(1,3,4,5)P(4) 3-phosphatase)	MINPP1 MIPP UNQ900/PRO1917	MINPP1	MIPP	Homo sapiens (Human)	9606	487
Q99797	reviewed	Mitochondrial intermediate peptidase (MIP) (EC 3.4.24.59)	MIPEP MIP	MIPEP	MIP	Homo sapiens (Human)	9606	713
Q13064	reviewed	Probable E3 ubiquitin-protein ligase makorin-3 (EC 2.3.2.27) (RING finger protein 63) (RING-type E3 ubiquitin transferase makorin-3) (Zinc finger protein 127)	MKRN3 D15S9 RNF63 ZNF127	MKRN3	D15S9 RNF63 ZNF127	Homo sapiens (Human)	9606	507
P12829	reviewed	Myosin light chain 4 (Myosin light chain 1, embryonic muscle/atrial isoform) (Myosin light chain alkali GT-1 isoform)	MYL4 MLC1 PRO1957	MYL4	MLC1	Homo sapiens (Human)	9606	197
Q15049	reviewed	Membrane protein MLC1	MLC1 KIAA0027 WKL1	MLC1	KIAA0027 WKL1	Homo sapiens (Human)	9606	377
O95822	reviewed	Malonyl-CoA decarboxylase, mitochondrial (MCD) (EC 4.1.1.9)	MLYCD	MLYCD		Homo sapiens (Human)	9606	493
Q96EY8	reviewed	Corrinoid adenosyltransferase (EC 2.5.1.17) (Cob(II)alamin adenosyltransferase) (Cob(II)yrinic acid a,c-diamide adenosyltransferase) (Cobinamide/cobalamin adenosyltransferase) (Methylmalonic aciduria type B protein)	MMAB	MMAB		Homo sapiens (Human)	9606	250
Q96EN8	reviewed	Molybdenum cofactor sulfurase (MCS) (MOS) (MoCo sulfurase) (hMCS) (EC 2.8.1.9) (Molybdenum cofactor sulfurtransferase)	MOCOS	MOCOS		Homo sapiens (Human)	9606	888
Q9NZB8	reviewed	Molybdenum cofactor biosynthesis protein 1 (Cell migration-inducing gene 11 protein) (Molybdenum cofactor synthesis-step 1 protein A-B) [Includes: GTP 3',8-cyclase (EC 4.1.99.22) (Molybdenum cofactor biosynthesis protein A); Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) (Molybdenum cofactor biosynthesis protein C)]	MOCS1 MIG11	MOCS1		Homo sapiens (Human)	9606	636
O96007	reviewed	Molybdopterin synthase catalytic subunit (EC 2.8.1.12) (MOCO1-B) (Molybdenum cofactor synthesis protein 2 large subunit) (Molybdenum cofactor synthesis protein 2B) (MOCS2B) (Molybdopterin-synthase large subunit) (MPT synthase large subunit)	MOCS2 MCBPE MOCO1	MOCS2	MCBPE MOCO1	Homo sapiens (Human)	9606	188
O96033	reviewed	Molybdopterin synthase sulfur carrier subunit (MOCO1-A) (Molybdenum cofactor synthesis protein 2 small subunit) (Molybdenum cofactor synthesis protein 2A) (MOCS2A) (Molybdopterin-synthase small subunit) (Sulfur carrier protein MOCS2A)	MOCS2 MOCO1	MOCS2	MOCO1	Homo sapiens (Human)	9606	88
Q13724	reviewed	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Processing A-glucosidase I)	MOGS GCS1	MOGS	GCS1	Homo sapiens (Human)	9606	837
Q9Y5U8	reviewed	Mitochondrial pyruvate carrier 1 (Brain protein 44-like protein)	MPC1 BRP44L CGI-129 HSPC040 PNAS-115	MPC1	BRP44L	Homo sapiens (Human)	9606	109
P34949	reviewed	Mannose-6-phosphate isomerase (EC 5.3.1.8) (Phosphohexomutase) (Phosphomannose isomerase) (PMI)	MPI PMI1	MPI	PMI1	Homo sapiens (Human)	9606	423
P05164	reviewed	Myeloperoxidase (MPO) (EC 1.11.2.2) [Cleaved into: Myeloperoxidase; 89 kDa myeloperoxidase; 84 kDa myeloperoxidase; Myeloperoxidase light chain; Myeloperoxidase heavy chain]	MPO	MPO		Homo sapiens (Human)	9606	745
P25325	reviewed	3-mercaptopyruvate sulfurtransferase (MST) (EC 2.8.1.2)	MPST TST2	MPST	TST2	Homo sapiens (Human)	9606	297
P39210	reviewed	Protein Mpv17	MPV17	MPV17		Homo sapiens (Human)	9606	176
Q15800	reviewed	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase)	MSMO1 DESP4 ERG25 SC4MOL	MSMO1	DESP4 ERG25 SC4MOL	Homo sapiens (Human)	9606	293
Q04912	reviewed	Macrophage-stimulating protein receptor (MSP receptor) (EC 2.7.10.1) (CDw136) (Protein-tyrosine kinase 8) (p185-Ron) (CD antigen CD136) [Cleaved into: Macrophage-stimulating protein receptor alpha chain; Macrophage-stimulating protein receptor beta chain]	MST1R PTK8 RON	MST1R	PTK8 RON	Homo sapiens (Human)	9606	1400
P00395	reviewed	Cytochrome c oxidase subunit 1 (EC 1.9.3.1) (Cytochrome c oxidase polypeptide I)	MT-CO1 COI COXI MTCO1	MT-CO1	COI COXI MTCO1	Homo sapiens (Human)	9606	513
P00403	reviewed	Cytochrome c oxidase subunit 2 (Cytochrome c oxidase polypeptide II)	MT-CO2 COII COX2 COXII MTCO2	MT-CO2	COII COX2 COXII MTCO2	Homo sapiens (Human)	9606	227
P00414	reviewed	Cytochrome c oxidase subunit 3 (Cytochrome c oxidase polypeptide III)	MT-CO3 COIII COXIII MTCO3	MT-CO3	COIII COXIII MTCO3	Homo sapiens (Human)	9606	261
P03886	reviewed	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	MT-ND1 MTND1 NADH1 ND1	MT-ND1	MTND1 NADH1 ND1	Homo sapiens (Human)	9606	318
P03891	reviewed	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	MT-ND2 MTND2 NADH2 ND2	MT-ND2	MTND2 NADH2 ND2	Homo sapiens (Human)	9606	347
P03897	reviewed	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	MT-ND3 MTND3 NADH3 ND3	MT-ND3	MTND3 NADH3 ND3	Homo sapiens (Human)	9606	115
P03905	reviewed	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	MT-ND4 MTND4 NADH4 ND4	MT-ND4	MTND4 NADH4 ND4	Homo sapiens (Human)	9606	459
P03901	reviewed	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	MT-ND4L MTND4L NADH4L ND4L	MT-ND4L	MTND4L NADH4L ND4L	Homo sapiens (Human)	9606	98
P03915	reviewed	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	MT-ND5 MTND5 NADH5 ND5	MT-ND5	MTND5 NADH5 ND5	Homo sapiens (Human)	9606	603
P03923	reviewed	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	MT-ND6 MTND6 NADH6 ND6	MT-ND6	MTND6 NADH6 ND6	Homo sapiens (Human)	9606	174
Q13126	reviewed	S-methyl-5'-thioadenosine phosphorylase (EC 2.4.2.28) (5'-methylthioadenosine phosphorylase) (MTA phosphorylase) (MTAP) (MTAPase)	MTAP MSAP	MTAP	MSAP	Homo sapiens (Human)	9606	283
Q96DP5	reviewed	Methionyl-tRNA formyltransferase, mitochondrial (MtFMT) (EC 2.1.2.9)	MTFMT FMT FMT1	MTFMT	FMT FMT1	Homo sapiens (Human)	9606	389
P11586	reviewed	C-1-tetrahydrofolate synthase, cytoplasmic (C1-THF synthase) [Cleaved into: C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed] [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9); Formyltetrahydrofolate synthetase (EC 6.3.4.3)]	MTHFD1 MTHFC MTHFD	MTHFD1	MTHFC MTHFD	Homo sapiens (Human)	9606	935
P42898	reviewed	Methylenetetrahydrofolate reductase (EC 1.5.1.20)	MTHFR	MTHFR		Homo sapiens (Human)	9606	656
Q13496	reviewed	Myotubularin (Phosphatidylinositol-3,5-bisphosphate 3-phosphatase) (EC 3.1.3.95) (Phosphatidylinositol-3-phosphate phosphatase) (EC 3.1.3.64)	MTM1 CG2	MTM1	CG2	Homo sapiens (Human)	9606	603
Q13614	reviewed	Myotubularin-related protein 2 (Phosphatidylinositol-3,5-bisphosphate 3-phosphatase) (EC 3.1.3.95) (Phosphatidylinositol-3-phosphate phosphatase) (EC 3.1.3.64)	MTMR2 KIAA1073	MTMR2	KIAA1073	Homo sapiens (Human)	9606	643
Q9NVV4	reviewed	Poly(A) RNA polymerase, mitochondrial (PAP) (EC 2.7.7.19) (PAP-associated domain-containing protein 1) (Polynucleotide adenylyltransferase) (Terminal uridylyltransferase 1) (TUTase 1) (mtPAP)	MTPAP PAPD1	MTPAP	PAPD1	Homo sapiens (Human)	9606	582
Q9UBK8	reviewed	Methionine synthase reductase (MSR) (EC 1.16.1.8)	MTRR	MTRR		Homo sapiens (Human)	9606	698
O15146	reviewed	Muscle, skeletal receptor tyrosine-protein kinase (EC 2.7.10.1) (Muscle-specific tyrosine-protein kinase receptor) (MuSK) (Muscle-specific kinase receptor)	MUSK	MUSK		Homo sapiens (Human)	9606	869
P53602	reviewed	Diphosphomevalonate decarboxylase (EC 4.1.1.33) (Mevalonate (diphospho)decarboxylase) (MDDase) (Mevalonate pyrophosphate decarboxylase)	MVD MPD	MVD	MPD	Homo sapiens (Human)	9606	400
Q03426	reviewed	Mevalonate kinase (MK) (EC 2.7.1.36)	MVK	MVK		Homo sapiens (Human)	9606	396
Q15746	reviewed	Myosin light chain kinase, smooth muscle (MLCK) (smMLCK) (EC 2.7.11.18) (Kinase-related protein) (KRP) (Telokin) [Cleaved into: Myosin light chain kinase, smooth muscle, deglutamylated form]	MYLK MLCK MLCK1 MYLK1	MYLK	MLCK MLCK1 MYLK1	Homo sapiens (Human)	9606	1914
Q9H1R3	reviewed	Myosin light chain kinase 2, skeletal/cardiac muscle (MLCK2) (EC 2.7.11.18)	MYLK2	MYLK2		Homo sapiens (Human)	9606	596
Q8NEV4	reviewed	Myosin-IIIa (EC 2.7.11.1)	MYO3A	MYO3A		Homo sapiens (Human)	9606	1616
P41227	reviewed	N-alpha-acetyltransferase 10 (EC 2.3.1.255) (N-terminal acetyltransferase complex ARD1 subunit homolog A) (hARD1) (NatA catalytic subunit Naa10)	NAA10 ARD1 ARD1A TE2	NAA10	ARD1 ARD1A TE2	Homo sapiens (Human)	9606	235
Q4G0N4	reviewed	NAD kinase 2, mitochondrial (EC 2.7.1.23) (Mitochondrial NAD kinase) (NAD kinase domain-containing protein 1, mitochondrial)	NADK2 C5orf33 MNADK NADKD1	NADK2	C5orf33 MNADK NADKD1	Homo sapiens (Human)	9606	442
P17050	reviewed	Alpha-N-acetylgalactosaminidase (EC 3.2.1.49) (Alpha-galactosidase B)	NAGA	NAGA		Homo sapiens (Human)	9606	411
P54802	reviewed	Alpha-N-acetylglucosaminidase (EC 3.2.1.50) (N-acetyl-alpha-glucosaminidase) (NAG) [Cleaved into: Alpha-N-acetylglucosaminidase 82 kDa form; Alpha-N-acetylglucosaminidase 77 kDa form]	NAGLU UFHSD1	NAGLU	UFHSD1	Homo sapiens (Human)	9606	743
Q9UK23	reviewed	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase (EC 3.1.4.45) (Mannose 6-phosphate-uncovering enzyme) (Phosphodiester alpha-GlcNAcase)	NAGPA	NAGPA		Homo sapiens (Human)	9606	515
Q8N159	reviewed	N-acetylglutamate synthase, mitochondrial (EC 2.3.1.1) (Amino-acid acetyltransferase) [Cleaved into: N-acetylglutamate synthase long form; N-acetylglutamate synthase short form; N-acetylglutamate synthase conserved domain form]	NAGS	NAGS		Homo sapiens (Human)	9606	534
Q8IZF0	reviewed	Sodium leak channel non-selective protein (CanIon) (Voltage gated channel-like protein 1)	NALCN VGCNL1	NALCN	VGCNL1	Homo sapiens (Human)	9606	1738
Q9NR45	reviewed	Sialic acid synthase (N-acetylneuraminate synthase) (EC 2.5.1.56) (N-acetylneuraminate-9-phosphate synthase) (EC 2.5.1.57) (N-acetylneuraminic acid phosphate synthase) (N-acetylneuraminic acid synthase)	NANS SAS	NANS	SAS	Homo sapiens (Human)	9606	359
Q96I59	reviewed	Probable asparagine--tRNA ligase, mitochondrial (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)	NARS2	NARS2		Homo sapiens (Human)	9606	477
Q8N9F0	reviewed	N-acetylaspartate synthetase (NAA synthetase) (EC 2.3.1.17) (Camello-like protein 3) (N-acetyltransferase 8-like protein)	NAT8L CML3	NAT8L	CML3	Homo sapiens (Human)	9606	302
Q8NCW5	reviewed	NAD(P)H-hydrate epimerase (EC 5.1.99.6) (Apolipoprotein A-I-binding protein) (AI-BP) (NAD(P)HX epimerase) (YjeF N-terminal domain-containing protein 1) (YjeF_N1)	NAXE AIBP APOA1BP YJEFN1	NAXE	AIBP APOA1BP YJEFN1	Homo sapiens (Human)	9606	288
Q15788	reviewed	Nuclear receptor coactivator 1 (NCoA-1) (EC 2.3.1.48) (Class E basic helix-loop-helix protein 74) (bHLHe74) (Protein Hin-2) (RIP160) (Renal carcinoma antigen NY-REN-52) (Steroid receptor coactivator 1) (SRC-1)	NCOA1 BHLHE74 SRC1	NCOA1	BHLHE74 SRC1	Homo sapiens (Human)	9606	1441
P52848	reviewed	Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1 (EC 2.8.2.8) (Glucosaminyl N-deacetylase/N-sulfotransferase 1) (NDST-1) (N-heparan sulfate sulfotransferase 1) (N-HSST 1) ([Heparan sulfate]-glucosamine N-sulfotransferase 1) (HSNST 1) [Includes: Heparan sulfate N-deacetylase 1 (EC 3.-.-.-); Heparan sulfate N-sulfotransferase 1 (EC 2.8.2.-)]	NDST1 HSST HSST1	NDST1	HSST HSST1	Homo sapiens (Human)	9606	882
P28331	reviewed	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial (EC 1.6.99.3) (EC 7.1.1.2) (Complex I-75kD) (CI-75kD)	NDUFS1	NDUFS1		Homo sapiens (Human)	9606	727
O75306	reviewed	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial (EC 1.6.99.3) (EC 7.1.1.2) (Complex I-49kD) (CI-49kD) (NADH-ubiquinone oxidoreductase 49 kDa subunit)	NDUFS2	NDUFS2		Homo sapiens (Human)	9606	463
O75251	reviewed	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial (EC 1.6.99.3) (EC 7.1.1.2) (Complex I-20kD) (CI-20kD) (NADH-ubiquinone oxidoreductase 20 kDa subunit) (PSST subunit)	NDUFS7	NDUFS7		Homo sapiens (Human)	9606	213
O00217	reviewed	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial (EC 1.6.99.3) (EC 7.1.1.2) (Complex I-23kD) (CI-23kD) (NADH-ubiquinone oxidoreductase 23 kDa subunit) (TYKY subunit)	NDUFS8	NDUFS8		Homo sapiens (Human)	9606	210
P49821	reviewed	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial (EC 1.6.99.3) (EC 7.1.1.2) (Complex I-51kD) (CI-51kD) (NADH dehydrogenase flavoprotein 1) (NADH-ubiquinone oxidoreductase 51 kDa subunit)	NDUFV1 UQOR1	NDUFV1	UQOR1	Homo sapiens (Human)	9606	464
Q96PU5	reviewed	E3 ubiquitin-protein ligase NEDD4-like (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase NED4L) (NEDD4.2) (Nedd4-2)	NEDD4L KIAA0439 NEDL3	NEDD4L	KIAA0439 NEDL3	Homo sapiens (Human)	9606	975
Q96PY6	reviewed	Serine/threonine-protein kinase Nek1 (EC 2.7.11.1) (Never in mitosis A-related kinase 1) (NimA-related protein kinase 1) (Renal carcinoma antigen NY-REN-55)	NEK1 KIAA1901	NEK1	KIAA1901	Homo sapiens (Human)	9606	1258
P51955	reviewed	Serine/threonine-protein kinase Nek2 (EC 2.7.11.1) (HSPK 21) (Never in mitosis A-related kinase 2) (NimA-related protein kinase 2) (NimA-like protein kinase 1)	NEK2 NEK2A NLK1	NEK2	NEK2A NLK1	Homo sapiens (Human)	9606	445
Q86SG6	reviewed	Serine/threonine-protein kinase Nek8 (EC 2.7.11.1) (Never in mitosis A-related kinase 8) (NimA-related protein kinase 8) (Nima-related protein kinase 12a)	NEK8 JCK NEK12A	NEK8	JCK NEK12A	Homo sapiens (Human)	9606	692
Q8TD19	reviewed	Serine/threonine-protein kinase Nek9 (EC 2.7.11.1) (Nercc1 kinase) (Never in mitosis A-related kinase 9) (NimA-related protein kinase 9) (NimA-related kinase 8) (Nek8)	NEK9 KIAA1995 NEK8 NERCC	NEK9	KIAA1995 NEK8 NERCC	Homo sapiens (Human)	9606	979
Q99519	reviewed	Sialidase-1 (EC 3.2.1.18) (Acetylneuraminyl hydrolase) (G9 sialidase) (Lysosomal sialidase) (N-acetyl-alpha-neuraminidase 1)	NEU1 NANH	NEU1	NANH	Homo sapiens (Human)	9606	415
Q96IV0	reviewed	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase (PNGase) (hPNGase) (EC 3.5.1.52) (N-glycanase 1) (Peptide:N-glycanase)	NGLY1 PNG1	NGLY1	PNG1	Homo sapiens (Human)	9606	654
Q6VVB1	reviewed	E3 ubiquitin-protein ligase NHLRC1 (EC 2.3.2.27) (Malin) (NHL repeat-containing protein 1) (RING-type E3 ubiquitin transferase NHLRC1)	NHLRC1 EPM2B	NHLRC1	EPM2B	Homo sapiens (Human)	9606	395
Q7RTP0	reviewed	Magnesium transporter NIPA1 (Non-imprinted in Prader-Willi/Angelman syndrome region protein 1) (Spastic paraplegia 6 protein)	NIPA1 SPG6	NIPA1	SPG6	Homo sapiens (Human)	9606	329
Q0D2K0	reviewed	Magnesium transporter NIPA4 (Ichthyin) (NIPA-like protein 4) (Non-imprinted in Prader-Willi/Angelman syndrome region protein 4)	NIPAL4 ICHN NIPA4	NIPAL4	ICHN NIPA4	Homo sapiens (Human)	9606	466
Q5VXU1	reviewed	Sodium/potassium-transporting ATPase subunit beta-1-interacting protein 2 (Na(+)/K(+)-transporting ATPase subunit beta-1-interacting protein 2) (Protein FAM77B) (T-cell lymphoma breakpoint-associated target protein 1)	NKAIN2 FAM77B TCBA1	NKAIN2	FAM77B TCBA1	Homo sapiens (Human)	9606	208
Q9HAN9	reviewed	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1 (NMN/NaMN adenylyltransferase 1) (EC 2.7.7.1) (EC 2.7.7.18) (Nicotinamide-nucleotide adenylyltransferase 1) (NMN adenylyltransferase 1) (Nicotinate-nucleotide adenylyltransferase 1) (NaMN adenylyltransferase 1)	NMNAT1 NMNAT	NMNAT1	NMNAT	Homo sapiens (Human)	9606	279
Q13423	reviewed	NAD(P) transhydrogenase, mitochondrial (EC 7.1.1.1) (Nicotinamide nucleotide transhydrogenase) (Pyridine nucleotide transhydrogenase)	NNT	NNT		Homo sapiens (Human)	9606	1086
Q9Y5S8	reviewed	NADPH oxidase 1 (NOX-1) (EC 1.-.-.-) (Mitogenic oxidase 1) (MOX-1) (NADH/NADPH mitogenic oxidase subunit P65-MOX) (NOH-1)	NOX1 MOX1 NOH1	NOX1	MOX1 NOH1	Homo sapiens (Human)	9606	564
O15118	reviewed	NPC intracellular cholesterol transporter 1 (Niemann-Pick C1 protein)	NPC1	NPC1		Homo sapiens (Human)	9606	1278
P61916	reviewed	NPC intracellular cholesterol transporter 2 (Epididymal secretory protein E1) (Human epididymis-specific protein 1) (He1) (Niemann-Pick disease type C2 protein)	NPC2 HE1	NPC2	HE1	Homo sapiens (Human)	9606	151
Q9NP85	reviewed	Podocin	NPHS2	NPHS2		Homo sapiens (Human)	9606	383
Q6W5P4	reviewed	Neuropeptide S receptor (G-protein coupled receptor 154) (G-protein coupled receptor PGR14) (G-protein coupled receptor for asthma susceptibility)	NPSR1 GPR154 GPRA PGR14	NPSR1	GPR154 GPRA PGR14	Homo sapiens (Human)	9606	371
Q96L73	reviewed	Histone-lysine N-methyltransferase, H3 lysine-36 and H4 lysine-20 specific (EC 2.1.1.43) (Androgen receptor coactivator 267 kDa protein) (Androgen receptor-associated protein of 267 kDa) (H3-K36-HMTase) (H4-K20-HMTase) (Lysine N-methyltransferase 3B) (Nuclear receptor-binding SET domain-containing protein 1) (NR-binding SET domain-containing protein)	NSD1 ARA267 KMT3B	NSD1	ARA267 KMT3B	Homo sapiens (Human)	9606	2696
O96028	reviewed	Histone-lysine N-methyltransferase NSD2 (EC 2.1.1.43) (Multiple myeloma SET domain-containing protein) (MMSET) (Nuclear SET domain-containing protein 2) (Protein trithorax-5) (Wolf-Hirschhorn syndrome candidate 1 protein)	NSD2 KIAA1090 MMSET TRX5 WHSC1	NSD2	KIAA1090 MMSET TRX5 WHSC1	Homo sapiens (Human)	9606	1365
Q9BZ95	reviewed	Histone-lysine N-methyltransferase NSD3 (EC 2.1.1.43) (Nuclear SET domain-containing protein 3) (Protein whistle) (WHSC1-like 1 isoform 9 with methyltransferase activity to lysine) (Wolf-Hirschhorn syndrome candidate 1-like protein 1) (WHSC1-like protein 1)	NSD3 WHSC1L1 DC28	NSD3	WHSC1L1	Homo sapiens (Human)	9606	1437
Q15738	reviewed	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating (EC 1.1.1.170) (Protein H105e3)	NSDHL H105E3	NSDHL	H105E3	Homo sapiens (Human)	9606	373
Q08J23	reviewed	tRNA (cytosine(34)-C(5))-methyltransferase (EC 2.1.1.203) (Myc-induced SUN domain-containing protein) (Misu) (NOL1/NOP2/Sun domain family member 2) (Substrate of AIM1/Aurora kinase B) (tRNA (cytosine-5-)-methyltransferase) (tRNA methyltransferase 4 homolog) (hTrm4)	NSUN2 SAKI TRM4	NSUN2	SAKI TRM4	Homo sapiens (Human)	9606	767
P49902	reviewed	Cytosolic purine 5'-nucleotidase (EC 3.1.3.5) (Cytosolic 5'-nucleotidase II)	NT5C2 NT5B NT5CP PNT5	NT5C2	NT5B NT5CP PNT5	Homo sapiens (Human)	9606	561
Q9H0P0	reviewed	Cytosolic 5'-nucleotidase 3A (EC 3.1.3.5) (7-methylguanosine phosphate-specific 5'-nucleotidase) (7-methylguanosine nucleotidase) (EC 3.1.3.91) (Cytosolic 5'-nucleotidase 3) (Cytosolic 5'-nucleotidase III) (cN-III) (Pyrimidine 5'-nucleotidase 1) (P5'N-1) (P5N-1) (PN-I) (Uridine 5'-monophosphate hydrolase 1) (p36)	NT5C3A NT5C3 P5N1 UMPH1 HSPC233	NT5C3A	NT5C3 P5N1 UMPH1	Homo sapiens (Human)	9606	336
P21589	reviewed	5'-nucleotidase (5'-NT) (EC 3.1.3.5) (Ecto-5'-nucleotidase) (CD antigen CD73)	NT5E NT5 NTE	NT5E	NT5 NTE	Homo sapiens (Human)	9606	574
P78549	reviewed	Endonuclease III-like protein 1 (hNTH1) (EC 3.2.2.-) (EC 4.2.99.18) (Bifunctional DNA N-glycosylase/DNA-(apurinic or apyrimidinic site) lyase) (DNA glycosylase/AP lyase)	NTHL1 NTH1 OCTS3	NTHL1	NTH1 OCTS3	Homo sapiens (Human)	9606	312
Q16620	reviewed	BDNF/NT-3 growth factors receptor (EC 2.7.10.1) (GP145-TrkB) (Trk-B) (Neurotrophic tyrosine kinase receptor type 2) (TrkB tyrosine kinase) (Tropomyosin-related kinase B)	NTRK2 TRKB	NTRK2	TRKB	Homo sapiens (Human)	9606	822
Q16288	reviewed	NT-3 growth factor receptor (EC 2.7.10.1) (GP145-TrkC) (Trk-C) (Neurotrophic tyrosine kinase receptor type 3) (TrkC tyrosine kinase)	NTRK3 TRKC	NTRK3	TRKC	Homo sapiens (Human)	9606	839
P57740	reviewed	Nuclear pore complex protein Nup107 (107 kDa nucleoporin) (Nucleoporin Nup107)	NUP107	NUP107		Homo sapiens (Human)	9606	925
O75694	reviewed	Nuclear pore complex protein Nup155 (155 kDa nucleoporin) (Nucleoporin Nup155)	NUP155 KIAA0791	NUP155	KIAA0791	Homo sapiens (Human)	9606	1391
Q5SRE5	reviewed	Nucleoporin NUP188 homolog (hNup188)	NUP188 KIAA0169	NUP188	KIAA0169	Homo sapiens (Human)	9606	1749
Q92621	reviewed	Nuclear pore complex protein Nup205 (205 kDa nucleoporin) (Nucleoporin Nup205)	NUP205 C7orf14 KIAA0225	NUP205	C7orf14 KIAA0225	Homo sapiens (Human)	9606	2012
P35658	reviewed	Nuclear pore complex protein Nup214 (214 kDa nucleoporin) (Nucleoporin Nup214) (Protein CAN)	NUP214 CAIN CAN KIAA0023	NUP214	CAIN CAN KIAA0023	Homo sapiens (Human)	9606	2090
P37198	reviewed	Nuclear pore glycoprotein p62 (62 kDa nucleoporin) (Nucleoporin Nup62)	NUP62	NUP62		Homo sapiens (Human)	9606	522
Q8N1F7	reviewed	Nuclear pore complex protein Nup93 (93 kDa nucleoporin) (Nucleoporin Nup93)	NUP93 KIAA0095	NUP93	KIAA0095	Homo sapiens (Human)	9606	819
Q96E22	reviewed	Dehydrodolichyl diphosphate synthase complex subunit NUS1 (EC 2.5.1.87) (Cis-prenyltransferase subunit NgBR) (Nogo-B receptor) (NgBR) (Nuclear undecaprenyl pyrophosphate synthase 1 homolog)	NUS1 C6orf68 NGBR	NUS1	C6orf68 NGBR	Homo sapiens (Human)	9606	293
P04181	reviewed	Ornithine aminotransferase, mitochondrial (EC 2.6.1.13) (Ornithine delta-aminotransferase) (Ornithine--oxo-acid aminotransferase) [Cleaved into: Ornithine aminotransferase, hepatic form; Ornithine aminotransferase, renal form]	OAT	OAT		Homo sapiens (Human)	9606	439
Q5VST9	reviewed	Obscurin (EC 2.7.11.1) (Obscurin-RhoGEF) (Obscurin-myosin light chain kinase) (Obscurin-MLCK)	OBSCN KIAA1556 KIAA1639	OBSCN	KIAA1556 KIAA1639	Homo sapiens (Human)	9606	7968
Q04671	reviewed	P protein (Melanocyte-specific transporter protein) (Pink-eyed dilution protein homolog)	OCA2 D15S12 P	OCA2	D15S12 P	Homo sapiens (Human)	9606	838
Q16625	reviewed	Occludin	OCLN	OCLN		Homo sapiens (Human)	9606	522
Q01968	reviewed	Inositol polyphosphate 5-phosphatase OCRL-1 (EC 3.1.3.36) (Lowe oculocerebrorenal syndrome protein)	OCRL INPP5F OCRL1	OCRL	INPP5F OCRL1	Homo sapiens (Human)	9606	901
O15527	reviewed	N-glycosylase/DNA lyase [Includes: 8-oxoguanine DNA glycosylase (EC 3.2.2.-); DNA-(apurinic or apyrimidinic site) lyase (AP lyase) (EC 4.2.99.18)]	OGG1 MMH MUTM OGH1	OGG1	MMH MUTM OGH1	Homo sapiens (Human)	9606	345
O15294	reviewed	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit (EC 2.4.1.255) (O-GlcNAc transferase subunit p110) (O-linked N-acetylglucosamine transferase 110 kDa subunit)	OGT	OGT		Homo sapiens (Human)	9606	1046
